variant,fid,dim,seed,error,seconds
ads,29,30,28,982461.9473220685,367.227
ads,29,30,29,842608.8804296285,322.091
ads,29,30,3,1423195.2517419925,323.474
ads,29,30,4,407379.4788205208,367.234
ads,29,30,5,1307725.0559408762,321.637
ads,29,30,6,1435775.869830943,323.639
ads,29,30,7,875147.8181040959,322.621
ads,29,30,8,959750.4354097842,321.786
ads,29,30,9,1024371.8385364622,323.639
ads,3,30,0,145.7649938014796,21.848
ads,3,30,1,16.05398171393631,22.025
ads,3,30,10,14.636398856677658,8.565
ads,3,30,11,80.32974067716367,23.214
ads,3,30,12,80.93021945982628,22.482
ads,3,30,13,81.68917117208122,22.148
ads,3,30,14,71.78855828247526,22.166
ads,3,30,15,13.622444542103551,21.84
ads,3,30,16,20.022457548745138,8.415
ads,3,30,17,16.212650867439436,22.618
ads,3,30,18,4.0691532624078945,22.363
ads,3,30,19,128.2975263377408,22.096
ads,3,30,2,2.531721393753628,21.956
ads,3,30,20,15.795593689196323,21.766
ads,3,30,21,81.71271251512621,21.972
ads,3,30,22,76.32334982420605,8.841
ads,3,30,23,32.24673965517809,22.57
ads,3,30,24,80.86233450003067,22.139
ads,3,30,25,76.62590189401215,21.525
ads,3,30,26,80.8573780995784,23.028
ads,3,30,27,81.76471014226615,21.501
ads,3,30,28,80.31017069389782,8.788
ads,3,30,29,81.38263389560763,22.023
ads,3,30,3,15.06339343231582,21.955
ads,3,30,4,89.22138728023259,8.236
ads,3,30,5,75.34226486442878,21.927
ads,3,30,6,62.55057004703099,22.094
ads,3,30,7,81.59686287832119,22.42
