function,dim,K,seed,best,evals,seconds
Schwefel_2_26,10,16,10,-5319.284993932078,35000,3.497
Schwefel_2_26,10,16,11,-6820.170475621664,35000,3.476
Schwefel_2_26,10,16,12,-6983.286162013625,35000,3.463
Schwefel_2_26,10,16,13,-6306.707363026224,35000,3.496
Schwefel_2_26,10,16,14,-6820.170492524179,35000,3.478
Schwefel_2_26,10,16,15,-6879.378543924091,35000,3.515
Schwefel_2_26,10,16,16,-7293.9567120379415,35000,3.505
Schwefel_2_26,10,16,17,-6820.170396161625,35000,3.48
Schwefel_2_26,10,16,18,-7116.196204798099,35000,3.488
Schwefel_2_26,10,16,19,-6602.733417435426,35000,3.497
Schwefel_2_26,10,16,2,-7412.394988980844,35000,3.484
Schwefel_2_26,10,16,20,-7195.255245094589,35000,3.505
Schwefel_2_26,10,16,21,-7491.3620328889465,35000,3.469
Schwefel_2_26,10,16,22,-6780.585500630723,35000,3.479
Schwefel_2_26,10,16,23,-7570.3262476285945,35000,3.484
Schwefel_2_26,10,16,24,-6662.238987261877,35000,3.477
Schwefel_2_26,10,16,25,-6918.793810161483,35000,3.498
Schwefel_2_26,10,16,26,-6859.677404756798,35000,3.499
Schwefel_2_26,10,16,27,-6859.148933874574,35000,3.493
Schwefel_2_26,10,16,28,-6523.858149121326,35000,3.467
Schwefel_2_26,10,16,29,-6831.496832812036,35000,3.476
Schwefel_2_26,10,16,3,-6732.265656718426,35000,3.479
Schwefel_2_26,10,16,4,-6681.881503296856,35000,3.46
Schwefel_2_26,10,16,5,-6577.351707455693,35000,3.447
Schwefel_2_26,10,16,6,-6523.858033938555,35000,3.476
Schwefel_2_26,10,16,7,-6958.378708566758,35000,3.475
Schwefel_2_26,10,16,8,-7152.302491971134,35000,3.478
Schwefel_2_26,10,16,9,-6503.720555638075,35000,3.477
Schwefel_2_26,10,32,0,-6741.214142109228,35000,5.217
Schwefel_2_26,10,32,1,-6839.940163057578,35000,5.099
Schwefel_2_26,10,32,10,-6523.490425945223,35000,5.179
Schwefel_2_26,10,32,11,-6820.170247329843,35000,5.174
Schwefel_2_26,10,32,12,-6977.89169560852,35000,5.154
Schwefel_2_26,10,32,13,-6306.707375417277,35000,5.117
Schwefel_2_26,10,32,14,-6681.960986983653,35000,5.129
Schwefel_2_26,10,32,15,-6879.37807788017,35000,5.081
Schwefel_2_26,10,32,16,-7293.956458285267,35000,5.124
Schwefel_2_26,10,32,17,-6425.361744587338,35000,5.084
Schwefel_2_26,10,32,18,-7116.196341381236,35000,5.151
Schwefel_2_26,10,32,19,-6563.18120754026,35000,5.103
Schwefel_2_26,10,32,2,-7412.394797262827,35000,5.102
Schwefel_2_26,10,32,20,-7195.254726375673,35000,5.121
Schwefel_2_26,10,32,21,-7353.153857893802,35000,5.122
Schwefel_2_26,10,32,22,-6780.585254559737,35000,5.324
Schwefel_2_26,10,32,23,-7570.326240492619,35000,5.101
Schwefel_2_26,10,32,24,-6879.378733292988,35000,5.109
Schwefel_2_26,10,32,25,-6918.793812653839,35000,5.102
Schwefel_2_26,10,32,26,-6859.677240455214,35000,5.158
Schwefel_2_26,10,32,27,-6859.149117664546,35000,5.154
Schwefel_2_26,10,32,28,-6523.857780923465,35000,5.152
Schwefel_2_26,10,32,29,-6775.078270294959,35000,5.148
Schwefel_2_26,10,32,3,-6731.857057336945,35000,5.131
Schwefel_2_26,10,32,4,-6681.880522346473,35000,5.116
Schwefel_2_26,10,32,5,-6560.796914474725,35000,5.115
Schwefel_2_26,10,32,6,-6523.857517821293,35000,5.275
Schwefel_2_26,10,32,7,-6958.378193490997,35000,5.135
Schwefel_2_26,10,32,8,-7145.556609636473,35000,5.126
Schwefel_2_26,10,32,9,-6503.7201302314625,35000,5.114
Schwefel_2_26,10,4,0,-6741.214670027179,35000,2.541
Schwefel_2_26,10,4,1,-6839.940471452644,35000,2.512
Schwefel_2_26,10,4,10,-6622.732227752114,35000,2.523
Schwefel_2_26,10,4,11,-6563.4788795787335,35000,2.547
Schwefel_2_26,10,4,12,-6673.047525926657,35000,2.493
Schwefel_2_26,10,4,13,-6306.707518023601,35000,2.549
Schwefel_2_26,10,4,14,-5595.746986619948,35000,2.526
Schwefel_2_26,10,4,15,-6879.378846590269,35000,2.552
Schwefel_2_26,10,4,16,-7293.956811746861,35000,2.539
Schwefel_2_26,10,4,17,-6658.811796877857,35000,2.551
Schwefel_2_26,10,4,18,-7116.196555374434,35000,2.546
Schwefel_2_26,10,4,19,-6661.974703224794,35000,2.539
Schwefel_2_26,10,4,2,-7412.395131806523,35000,2.526
Schwefel_2_26,10,4,20,-7195.255403670197,35000,2.569
Schwefel_2_26,10,4,21,-7491.362181398421,35000,2.548
Schwefel_2_26,10,4,22,-6780.585629884188,35000,2.559
Schwefel_2_26,10,4,23,-7570.326522349232,35000,2.517
Schwefel_2_26,10,4,24,-6662.239155558045,35000,2.549
Schwefel_2_26,10,4,25,-6602.9172700997315,35000,2.535
Schwefel_2_26,10,4,26,-6859.677465469711,35000,2.569
Schwefel_2_26,10,4,27,-6879.286966072223,35000,2.55
Schwefel_2_26,10,4,28,-6662.066579329439,35000,2.532
Schwefel_2_26,10,4,29,-6774.996672170236,35000,2.543
Schwefel_2_26,10,4,3,-6737.465436477341,35000,2.555
Schwefel_2_26,10,4,4,-6681.881599909,35000,2.564
Schwefel_2_26,10,4,5,-6577.901553281863,35000,2.55
Schwefel_2_26,10,4,6,-6701.526469282082,35000,2.545
Schwefel_2_26,10,4,7,-6958.37833226273,35000,2.558
Schwefel_2_26,10,4,8,-7150.103927255588,35000,2.546
Schwefel_2_26,10,4,9,-6503.72066291504,35000,2.544
Schwefel_2_26,10,59,0,-6741.213945501787,35000,5.124
Schwefel_2_26,10,59,1,-6839.939617707881,35000,5.177
Schwefel_2_26,10,59,10,-6563.041829252309,35000,5.094
Schwefel_2_26,10,59,11,-6820.169441988777,35000,5.111
Schwefel_2_26,10,59,12,-7158.707454149329,35000,5.109
Schwefel_2_26,10,59,13,-6286.569358042451,35000,5.123
Schwefel_2_26,10,59,14,-6820.168924347127,35000,5.126
Schwefel_2_26,10,59,15,-6879.37789078548,35000,5.19
Schwefel_2_26,10,59,16,-7293.956457649459,35000,5.116
Schwefel_2_26,10,59,17,-6266.879328671604,35000,5.209
Schwefel_2_26,10,59,18,-7116.195481498502,35000,5.101
Schwefel_2_26,10,59,19,-6641.834119052785,35000,5.127
Schwefel_2_26,10,59,2,-7412.393036158079,35000,5.181
Schwefel_2_26,10,59,20,-7195.25287832648,35000,5.123
Schwefel_2_26,10,59,21,-7491.361619050356,35000,5.201
Schwefel_2_26,10,59,22,-6780.584642936197,35000,5.074
Schwefel_2_26,10,59,23,-7570.321592918795,35000,5.121
Schwefel_2_26,10,59,24,-6879.378276740523,35000,5.116
Schwefel_2_26,10,59,25,-6918.79266117982,35000,5.11
Schwefel_2_26,10,59,26,-6859.676050372296,35000,5.207
Schwefel_2_26,10,59,27,-6879.285952410999,35000,5.128
Schwefel_2_26,10,59,28,-6523.856840871783,35000,5.112
Schwefel_2_26,10,59,29,-6812.01306126541,35000,5.143
Schwefel_2_26,10,59,3,-6714.44677097529,35000,5.213
Schwefel_2_26,10,59,4,-6681.880807988489,35000,5.103
Schwefel_2_26,10,59,5,-6578.141079379669,35000,5.074
Schwefel_2_26,10,59,6,-6523.856481772194,35000,5.099
Schwefel_2_26,10,59,7,-6958.376829640485,35000,5.111
Schwefel_2_26,10,59,8,-7150.045255808169,35000,5.106
Schwefel_2_26,10,59,9,-6503.7198301577155,35000,5.104
Schwefel_2_26,10,8,0,-6741.2146527550485,35000,2.902
Schwefel_2_26,10,8,1,-6839.940389214467,35000,2.899
Schwefel_2_26,10,8,10,-6030.554359152922,35000,2.868
Schwefel_2_26,10,8,11,-6820.1704724703595,35000,2.877
Schwefel_2_26,10,8,12,-6990.424162951309,35000,2.888
Schwefel_2_26,10,8,13,-6306.70750793634,35000,2.904
Schwefel_2_26,10,8,14,-6820.1704156119995,35000,2.874
Schwefel_2_26,10,8,15,-6879.378836304588,35000,2.869
Schwefel_2_26,10,8,16,-7293.956546212225,35000,2.883
Schwefel_2_26,10,8,17,-6603.0308694231935,35000,2.876
Schwefel_2_26,10,8,18,-7116.196476381471,35000,2.89
Schwefel_2_26,10,8,19,-6661.974680721625,35000,2.91
Schwefel_2_26,10,8,2,-7412.394986989668,35000,2.905
Schwefel_2_26,10,8,20,-7195.255338798361,35000,2.901
Schwefel_2_26,10,8,21,-7353.153917930392,35000,2.96
Schwefel_2_26,10,8,22,-6780.5856187825575,35000,2.891
Schwefel_2_26,10,8,23,-7570.326287584746,35000,2.891
Schwefel_2_26,10,8,24,-6879.378661387667,35000,2.924
Schwefel_2_26,10,8,25,-6918.793831232619,35000,2.912
Schwefel_2_26,10,8,26,-6859.677390129547,35000,2.899
Schwefel_2_26,10,8,27,-6879.286955485176,35000,2.909
Schwefel_2_26,10,8,28,-6523.858144559591,35000,2.907
Schwefel_2_26,10,8,29,-6795.28013032128,35000,2.904
Schwefel_2_26,10,8,3,-6713.884830620234,35000,2.888
Schwefel_2_26,10,8,4,-6681.881548140797,35000,2.895
Schwefel_2_26,10,8,5,-6711.065109203274,35000,2.853
Schwefel_2_26,10,8,6,-6800.319540438399,35000,2.873
Schwefel_2_26,10,8,7,-6958.37841445707,35000,2.888
Schwefel_2_26,10,8,8,-7149.0300550592465,35000,2.887
Schwefel_2_26,10,8,9,-6563.410333521866,35000,2.896
Schwefel_2_26,30,16,0,-20384.402216631912,105000,10.598
Schwefel_2_26,30,16,1,-20420.98406004149,105000,10.556
Schwefel_2_26,30,16,10,-19915.793884257546,105000,10.577
Schwefel_2_26,30,16,11,-19305.409633227304,105000,10.582
Schwefel_2_26,30,16,12,-20412.222277480298,105000,10.556
Schwefel_2_26,30,16,13,-19394.091322972276,105000,10.605
Schwefel_2_26,30,16,14,-16985.40830071688,105000,10.527
Schwefel_2_26,30,16,15,-18695.278978596958,105000,10.582
Schwefel_2_26,30,16,16,-21151.229862721153,105000,10.571
Schwefel_2_26,30,16,17,-18832.918859492158,105000,10.559
Schwefel_2_26,30,16,18,-20330.26562860293,105000,10.55
Schwefel_2_26,30,16,19,-19512.456241022766,105000,10.604
Schwefel_2_26,30,16,2,-19314.57499209582,105000,10.534
Schwefel_2_26,30,16,20,-19522.512756717053,105000,10.608
Schwefel_2_26,30,16,21,-18702.517912317126,105000,10.533
Schwefel_2_26,30,16,22,-19017.582256595633,105000,10.523
Schwefel_2_26,30,16,23,-19907.49135364711,105000,10.531
Schwefel_2_26,30,16,24,-20242.875437080653,105000,10.526
Schwefel_2_26,30,16,25,-19827.704016927364,105000,10.522
Schwefel_2_26,30,16,26,-19323.85374460095,105000,10.572
Schwefel_2_26,30,16,27,-19374.111846835836,105000,10.477
Schwefel_2_26,30,16,28,-20559.109353153315,105000,10.551
Schwefel_2_26,30,16,29,-20282.738999303176,105000,10.5
Schwefel_2_26,30,16,3,-19276.04952067655,105000,10.516
Schwefel_2_26,30,16,4,-20000.364824846132,105000,10.594
Schwefel_2_26,30,16,5,-21023.587116248003,105000,10.581
Schwefel_2_26,30,16,6,-17676.03975811484,105000,10.637
Schwefel_2_26,30,16,7,-19749.70331089895,105000,10.512
Schwefel_2_26,30,16,8,-19966.91940750129,105000,10.528
Schwefel_2_26,30,16,9,-18733.103113871683,105000,10.568
Schwefel_2_26,30,32,0,-20388.490895328792,105000,15.532
Schwefel_2_26,30,32,1,-20291.157387469124,105000,15.494
Schwefel_2_26,30,32,10,-20064.91885582714,105000,15.121
Schwefel_2_26,30,32,11,-19146.06910695801,105000,15.371
Schwefel_2_26,30,32,12,-20281.794833529668,105000,15.338
Schwefel_2_26,30,32,13,-19551.620879827955,105000,15.232
Schwefel_2_26,30,32,14,-19584.705116401932,105000,15.245
Schwefel_2_26,30,32,15,-18715.703629398464,105000,15.348
Schwefel_2_26,30,32,16,-21032.878693077135,105000,15.199
Schwefel_2_26,30,32,17,-19107.303325617853,105000,15.281
Schwefel_2_26,30,32,18,-20369.60898265522,105000,15.318
Schwefel_2_26,30,32,19,-19393.73566664147,105000,15.106
Schwefel_2_26,30,32,2,-19473.05582421444,105000,15.153
Schwefel_2_26,30,32,20,-19326.125478572118,105000,15.565
Schwefel_2_26,30,32,21,-18821.75612934724,105000,15.2
Schwefel_2_26,30,32,22,-19097.406538817115,105000,15.119
Schwefel_2_26,30,32,23,-20189.029598497917,105000,15.489
Schwefel_2_26,30,32,24,-19993.78219586988,105000,15.649
Schwefel_2_26,30,32,25,-20025.59981268818,105000,15.278
Schwefel_2_26,30,32,26,-19658.8953578598,105000,15.63
Schwefel_2_26,30,32,27,-19374.108204199227,105000,15.197
Schwefel_2_26,30,32,28,-20677.072350946415,105000,15.203
Schwefel_2_26,30,32,29,-20855.150927927458,105000,15.163
Schwefel_2_26,30,32,3,-19276.04886058287,105000,15.264
Schwefel_2_26,30,32,4,-20059.64674127088,105000,15.291
Schwefel_2_26,30,32,5,-21018.045801174907,105000,15.439
Schwefel_2_26,30,32,6,-18486.411968582943,105000,15.065
Schwefel_2_26,30,32,7,-19887.90792453479,105000,15.141
Schwefel_2_26,30,32,8,-20184.054239133424,105000,15.18
Schwefel_2_26,30,32,9,-18694.540876980027,105000,15.509
Schwefel_2_26,30,4,0,-20254.34502651718,105000,7.776
Schwefel_2_26,30,4,1,-20084.83399045946,105000,7.801
Schwefel_2_26,30,4,10,-20039.525698967293,105000,7.846
Schwefel_2_26,30,4,11,-19149.048523099023,105000,7.831
Schwefel_2_26,30,4,12,-20475.41522948393,105000,7.854
Schwefel_2_26,30,4,13,-20065.316201355454,105000,7.782
Schwefel_2_26,30,4,14,-17439.544272255916,105000,7.9
Schwefel_2_26,30,4,15,-18634.186069629897,105000,7.833
Schwefel_2_26,30,4,16,-21250.02509468495,105000,7.863
Schwefel_2_26,30,4,17,-18854.449394514406,105000,7.863
Schwefel_2_26,30,4,18,-20310.323426764855,105000,7.789
Schwefel_2_26,30,4,19,-19511.725582164705,105000,7.809
Schwefel_2_26,30,4,2,-19432.64664225287,105000,7.844
Schwefel_2_26,30,4,20,-19344.943520793702,105000,7.838
Schwefel_2_26,30,4,21,-17854.112921254462,105000,7.801
Schwefel_2_26,30,4,22,-19274.276590525522,105000,7.818
Schwefel_2_26,30,4,23,-16550.340892339293,105000,7.802
Schwefel_2_26,30,4,24,-20440.681709183038,105000,7.749
Schwefel_2_26,30,4,25,-19965.91444529986,105000,7.775
Schwefel_2_26,30,4,26,-19634.760136945315,105000,7.798
Schwefel_2_26,30,4,27,-19374.113574964358,105000,7.785
Schwefel_2_26,30,4,28,-20341.972862162067,105000,7.781
Schwefel_2_26,30,4,29,-20598.617001146165,105000,7.774
Schwefel_2_26,30,4,3,-17617.08713697772,105000,7.878
Schwefel_2_26,30,4,4,-20029.33624630798,105000,7.844
Schwefel_2_26,30,4,5,-21020.747367292548,105000,7.826
Schwefel_2_26,30,4,6,-19157.178380110556,105000,7.862
Schwefel_2_26,30,4,7,-19749.7009170538,105000,7.884
Schwefel_2_26,30,4,8,-19966.921349969794,105000,7.868
Schwefel_2_26,30,4,9,-18347.757980513492,105000,7.871
Schwefel_2_26,30,59,0,-20368.609577343203,105000,16.103
Schwefel_2_26,30,59,1,-20045.268171027612,105000,15.507
Schwefel_2_26,30,59,10,-20073.945889305163,105000,15.779
Schwefel_2_26,30,59,11,-19203.787454250276,105000,15.806
Schwefel_2_26,30,59,12,-20472.02435081716,105000,15.823
Schwefel_2_26,30,59,13,-19512.144542101385,105000,15.566
Schwefel_2_26,30,59,14,-19314.171765383195,105000,15.867
Schwefel_2_26,30,59,15,-18789.49702880012,105000,16.02
Schwefel_2_26,30,59,16,-21091.515240061763,105000,15.604
Schwefel_2_26,30,59,17,-19009.25217865969,105000,15.835
Schwefel_2_26,30,59,18,-20308.20023749292,105000,15.877
Schwefel_2_26,30,59,19,-19630.76938713012,105000,15.679
Schwefel_2_26,30,59,2,-19343.42667956709,105000,15.95
Schwefel_2_26,30,59,20,-19595.598834575838,105000,15.697
Schwefel_2_26,30,59,21,-19512.35763607229,105000,15.63
Schwefel_2_26,30,59,22,-19591.076804247365,105000,15.527
Schwefel_2_26,30,59,23,-20262.943988368403,105000,15.734
Schwefel_2_26,30,59,24,-20263.002337315334,105000,15.49
Schwefel_2_26,30,59,25,-19965.90339118529,105000,15.517
Schwefel_2_26,30,59,26,-19834.885845914134,105000,15.707
Schwefel_2_26,30,59,27,-19196.33073725656,105000,15.528
Schwefel_2_26,30,59,28,-20656.92400766642,105000,15.518
Schwefel_2_26,30,59,29,-21131.614654097728,105000,15.645
Schwefel_2_26,30,59,3,-19216.354210798534,105000,15.515
Schwefel_2_26,30,59,4,-19860.33967120605,105000,15.811
Schwefel_2_26,30,59,5,-21001.864333204572,105000,15.974
Schwefel_2_26,30,59,6,-18269.07038895863,105000,15.696
Schwefel_2_26,30,59,7,-19689.995949940032,105000,15.664
Schwefel_2_26,30,59,8,-20184.04599797185,105000,15.593
Schwefel_2_26,30,59,9,-18972.901391021303,105000,16.069
Schwefel_2_26,30,8,0,-20213.057852669102,105000,8.815
Schwefel_2_26,30,8,1,-20420.983899419756,105000,8.815
Schwefel_2_26,30,8,10,-20025.462582295873,105000,8.8
Schwefel_2_26,30,8,11,-19185.109816424843,105000,8.822
Schwefel_2_26,30,8,12,-20559.214825790466,105000,8.805
Schwefel_2_26,30,8,13,-19551.621415855654,105000,8.826
Schwefel_2_26,30,8,14,-19555.959782549577,105000,8.801
Schwefel_2_26,30,8,15,-18860.21183444446,105000,8.788
Schwefel_2_26,30,8,16,-21151.231127933446,105000,8.826
Schwefel_2_26,30,8,17,-19027.302427897903,105000,8.816
Schwefel_2_26,30,8,18,-20159.83254345089,105000,8.754
Schwefel_2_26,30,8,19,-19452.263534989863,105000,8.818
Schwefel_2_26,30,8,2,-19531.43807829697,105000,8.844
Schwefel_2_26,30,8,20,-19562.51357263922,105000,8.785
Schwefel_2_26,30,8,21,-19512.367575384098,105000,8.823
Schwefel_2_26,30,8,22,-19255.756518770555,105000,8.818
Schwefel_2_26,30,8,23,-19986.05645973702,105000,8.787
Schwefel_2_26,30,8,24,-20124.804305013182,105000,8.805
Schwefel_2_26,30,8,25,-20025.602474751875,105000,8.812
Schwefel_2_26,30,8,26,-17932.088424325804,105000,8.863
Schwefel_2_26,30,8,27,-19335.009997020315,105000,8.806
Schwefel_2_26,30,8,28,-20519.55841259779,105000,8.824
Schwefel_2_26,30,8,29,-20598.61488731306,105000,8.782
Schwefel_2_26,30,8,3,-19216.364249327453,105000,8.834
Schwefel_2_26,30,8,4,-20243.430536571454,105000,8.823
Schwefel_2_26,30,8,5,-21026.367540245694,105000,8.842
Schwefel_2_26,30,8,6,-19235.83334277753,105000,8.807
Schwefel_2_26,30,8,7,-19749.702327082,105000,8.828
Schwefel_2_26,30,8,8,-19946.782149958162,105000,8.827
Schwefel_2_26,30,8,9,-18725.938108305825,105000,8.872
Schwefel_2_26,50,16,0,-31948.510776578885,175000,17.975
Schwefel_2_26,50,16,1,-34829.1147888295,175000,17.809
Schwefel_2_26,50,16,10,-30787.158056821725,175000,18.074
Schwefel_2_26,50,16,11,-31043.773351042397,175000,17.913
Schwefel_2_26,50,16,12,-33656.0145908592,175000,17.847
Schwefel_2_26,50,16,13,-31712.82517262187,175000,17.901
Schwefel_2_26,50,16,14,-32935.188090384014,175000,17.914
Schwefel_2_26,50,16,15,-32863.92144180667,175000,17.737
Schwefel_2_26,50,16,16,-31433.94466725031,175000,17.847
Schwefel_2_26,50,16,17,-32903.384456618274,175000,18.021
Schwefel_2_26,50,16,18,-32812.34704821775,175000,17.665
Schwefel_2_26,50,16,19,-32896.593940019266,175000,18.079
Schwefel_2_26,50,16,2,-33271.438639813496,175000,17.893
Schwefel_2_26,50,16,20,-32195.30103442924,175000,17.921
Schwefel_2_26,50,16,21,-33180.541299581266,175000,17.972
Schwefel_2_26,50,16,22,-31177.77962746994,175000,17.94
Schwefel_2_26,50,16,23,-32738.30221984486,175000,18.034
Schwefel_2_26,50,16,24,-31353.593018353044,175000,17.908
Schwefel_2_26,50,16,25,-32163.79562078474,175000,17.896
Schwefel_2_26,50,16,26,-31164.54505171063,175000,17.899
Schwefel_2_26,50,16,27,-33704.42282943893,175000,17.818
Schwefel_2_26,50,16,28,-33728.3860385164,175000,17.836
Schwefel_2_26,50,16,29,-32639.818919003526,175000,17.838
Schwefel_2_26,50,16,3,-32764.06214268716,175000,17.919
Schwefel_2_26,50,16,4,-33460.76551250225,175000,17.699
Schwefel_2_26,50,16,5,-34929.86298943367,175000,17.804
Schwefel_2_26,50,16,6,-33132.40824109101,175000,17.74
Schwefel_2_26,50,16,7,-31632.093300113138,175000,17.897
Schwefel_2_26,50,16,8,-31711.571846105606,175000,17.856
Schwefel_2_26,50,16,9,-32570.35114178546,175000,18.211
Schwefel_2_26,50,32,0,-32126.173514321126,175000,25.575
Schwefel_2_26,50,32,1,-34609.03097915552,175000,26.806
Schwefel_2_26,50,32,10,-30255.072555298073,175000,26.033
Schwefel_2_26,50,32,11,-31278.30780880499,175000,26.328
Schwefel_2_26,50,32,12,-34149.85570518052,175000,25.765
Schwefel_2_26,50,32,13,-31954.40756250828,175000,26.019
Schwefel_2_26,50,32,14,-32955.48708233849,175000,25.489
Schwefel_2_26,50,32,15,-32872.7723671893,175000,25.786
Schwefel_2_26,50,32,16,-31849.42109267774,175000,25.574
Schwefel_2_26,50,32,17,-32779.10360860397,175000,25.923
Schwefel_2_26,50,32,18,-28571.533794093346,175000,25.532
Schwefel_2_26,50,32,19,-32604.309204718855,175000,26.592
Schwefel_2_26,50,32,2,-33014.51556628459,175000,25.579
Schwefel_2_26,50,32,20,-32341.42256844615,175000,25.777
Schwefel_2_26,50,32,21,-33025.20566528829,175000,26.136
Schwefel_2_26,50,32,22,-30999.598733508064,175000,25.971
Schwefel_2_26,50,32,23,-32324.227711630432,175000,26.002
Schwefel_2_26,50,32,24,-26854.161337336896,175000,25.653
Schwefel_2_26,50,32,25,-32074.23148748488,175000,26.151
Schwefel_2_26,50,32,26,-30987.79190607553,175000,25.959
Schwefel_2_26,50,32,27,-32975.25941941686,175000,25.615
Schwefel_2_26,50,32,28,-33619.7241900631,175000,25.886
Schwefel_2_26,50,32,29,-33061.381175616756,175000,25.692
Schwefel_2_26,50,32,3,-32718.30682997322,175000,25.564
Schwefel_2_26,50,32,4,-33514.326101775296,175000,25.735
Schwefel_2_26,50,32,5,-34890.38060713646,175000,25.624
Schwefel_2_26,50,32,6,-33211.64799251743,175000,25.445
Schwefel_2_26,50,32,7,-31572.39953304276,175000,25.912
Schwefel_2_26,50,32,8,-31256.027339686367,175000,25.533
Schwefel_2_26,50,32,9,-32659.0937440032,175000,26.041
Schwefel_2_26,50,4,0,-32085.908505504856,175000,13.212
Schwefel_2_26,50,4,1,-34738.209168940986,175000,13.216
Schwefel_2_26,50,4,10,-31079.97345493296,175000,13.224
Schwefel_2_26,50,4,11,-31049.257397176618,175000,13.24
Schwefel_2_26,50,4,12,-33316.89953590132,175000,13.239
Schwefel_2_26,50,4,13,-31575.519477028254,175000,13.195
Schwefel_2_26,50,4,14,-33172.2040332139,175000,13.179
Schwefel_2_26,50,4,15,-33081.81602054292,175000,13.277
Schwefel_2_26,50,4,16,-31651.985818067318,175000,13.244
Schwefel_2_26,50,4,17,-32799.87739557105,175000,13.242
Schwefel_2_26,50,4,18,-32230.69993103975,175000,13.21
Schwefel_2_26,50,4,19,-32383.11395616291,175000,13.209
Schwefel_2_26,50,4,2,-32825.184707849025,175000,13.297
Schwefel_2_26,50,4,20,-32332.549105492835,175000,13.232
Schwefel_2_26,50,4,21,-32705.07015545487,175000,13.269
Schwefel_2_26,50,4,22,-31394.511079300006,175000,13.204
Schwefel_2_26,50,4,23,-32353.95844203174,175000,13.224
Schwefel_2_26,50,4,24,-32328.582244752615,175000,13.208
Schwefel_2_26,50,4,25,-32112.875471235013,175000,13.211
Schwefel_2_26,50,4,26,-31167.88761326432,175000,13.189
Schwefel_2_26,50,4,27,-33765.05916355363,175000,13.242
Schwefel_2_26,50,4,28,-33731.65634552233,175000,13.304
Schwefel_2_26,50,4,29,-32501.340616220994,175000,13.194
Schwefel_2_26,50,4,3,-33092.91930524848,175000,13.285
Schwefel_2_26,50,4,4,-33407.33852543718,175000,13.227
Schwefel_2_26,50,4,5,-34613.93672882165,175000,13.235
Schwefel_2_26,50,4,6,-33330.72802789054,175000,13.198
Schwefel_2_26,50,4,7,-27998.87121494212,175000,13.233
Schwefel_2_26,50,4,8,-31690.997261316945,175000,13.246
Schwefel_2_26,50,4,9,-32668.0787040262,175000,13.067
Schwefel_2_26,50,59,0,-32007.222691354746,175000,26.144
Schwefel_2_26,50,59,1,-34822.89110110635,175000,26.117
Schwefel_2_26,50,59,10,-30764.010557396257,175000,26.382
Schwefel_2_26,50,59,11,-30961.139142185744,175000,27.2
Schwefel_2_26,50,59,12,-33926.72525364577,175000,26.516
Schwefel_2_26,50,59,13,-31584.79129146334,175000,27.101
Schwefel_2_26,50,59,14,-33172.1627359562,175000,26.243
Schwefel_2_26,50,59,15,-33034.76122065945,175000,26.791
Schwefel_2_26,50,59,16,-31613.07818411836,175000,26.232
Schwefel_2_26,50,59,17,-32027.680585083508,175000,26.887
Schwefel_2_26,50,59,18,-32146.534697683903,175000,26.417
Schwefel_2_26,50,59,19,-32598.717019387186,175000,27.058
Schwefel_2_26,50,59,2,-33113.19465280254,175000,26.124
Schwefel_2_26,50,59,20,-32408.944501693848,175000,26.78
Schwefel_2_26,50,59,21,-32863.42089581995,175000,26.374
Schwefel_2_26,50,59,22,-31849.818282623215,175000,26.382
Schwefel_2_26,50,59,23,-31991.028882861112,175000,27.2
Schwefel_2_26,50,59,24,-31564.552078186513,175000,26.413
Schwefel_2_26,50,59,25,-32087.715457381673,175000,27.086
Schwefel_2_26,50,59,26,-30807.259196028346,175000,26.944
Schwefel_2_26,50,59,27,-33097.59028277467,175000,27.346
Schwefel_2_26,50,59,28,-33552.22224251648,175000,26.974
Schwefel_2_26,50,59,29,-32837.34261765719,175000,26.29
Schwefel_2_26,50,59,3,-32895.866709274196,175000,26.151
Schwefel_2_26,50,59,4,-33494.6618429447,175000,26.37
Schwefel_2_26,50,59,5,-34697.299303401625,175000,26.769
Schwefel_2_26,50,59,6,-32895.37287998015,175000,26.311
Schwefel_2_26,50,59,7,-31276.642212405153,175000,26.314
Schwefel_2_26,50,59,8,-31611.576707989057,175000,26.315
Schwefel_2_26,50,59,9,-33039.819672390615,175000,26.327
Schwefel_2_26,50,8,0,-32033.40414044575,175000,14.857
Schwefel_2_26,50,8,1,-34864.328459770106,175000,14.849
Schwefel_2_26,50,8,10,-30704.857840883225,175000,14.886
Schwefel_2_26,50,8,11,-30909.87076095316,175000,14.919
Schwefel_2_26,50,8,12,-33752.805063208965,175000,14.808
Schwefel_2_26,50,8,13,-31625.603962057005,175000,14.897
Schwefel_2_26,50,8,14,-32297.6757542283,175000,14.837
Schwefel_2_26,50,8,15,-33079.746486790384,175000,14.882
Schwefel_2_26,50,8,16,-31928.534001579377,175000,14.849
Schwefel_2_26,50,8,17,-32614.717531738406,175000,14.888
Schwefel_2_26,50,8,18,-32536.016417238672,175000,14.595
Schwefel_2_26,50,8,19,-32923.33642159383,175000,14.856
Schwefel_2_26,50,8,2,-33133.23318422144,175000,14.967
Schwefel_2_26,50,8,20,-31975.66556190161,175000,14.867
Schwefel_2_26,50,8,21,-32979.55704299338,175000,14.931
Schwefel_2_26,50,8,22,-31394.865756170228,175000,14.905
Schwefel_2_26,50,8,23,-31994.979949387962,175000,14.902
Schwefel_2_26,50,8,24,-31758.24852199015,175000,14.898
