config,N,K,p,arm,chi,n_eff,entropy
multimodal category,150,5,0.1,shuffled,0.6811558891829872,0.6830725457970511,0.8028717615086095
multimodal category,150,5,0.1,shuffled,0.4261170691625662,0.8463274524611853,0.9033453241801277
multimodal category,150,5,0.1,shuffled,0.5982474991102138,0.736431216075334,0.8684908846403483
multimodal category,150,5,0.1,shuffled,0.40518929220219996,0.858974906421902,0.9344131653220882
multimodal category,150,5,0.1,shuffled,0.5464633204773602,0.7700469238235323,0.8835640648847723
multimodal category,150,5,0.1,shuffled,0.8898432728121171,0.5580914455189003,0.7062092665802044
multimodal category,150,5,0.1,shuffled,0.5222220564367654,0.7857213213705798,0.8772942921474173
multimodal category,150,5,0.1,shuffled,0.9429912438670883,0.5293154799132052,0.6030341370432222
multimodal category,150,5,0.1,shuffled,1.0615806734825552,0.4701560178111122,0.6090292175510615
multimodal category,150,5,0.1,shuffled,0.5700159746950555,0.7547635706038259,0.8528989214808127
multimodal category,150,5,0.1,shuffled,0.5944644147781227,0.7388864420328292,0.8395977180592276
multimodal category,150,5,0.1,shuffled,0.745663797967331,0.6426675331480961,0.7774757053300105
multimodal category,150,5,0.1,shuffled,0.5251732882841065,0.7838176256587173,0.9109319737412773
multimodal category,150,5,0.1,shuffled,0.33782157825666415,0.897566627882827,0.9493854967487835
multimodal category,150,5,0.1,shuffled,0.7370923636481244,0.6479599956941454,0.7590811440977092
multimodal category,150,5,0.1,shuffled,1.0672606857615827,0.46749826505945496,0.7140938761565342
multimodal category,150,5,0.1,shuffled,0.7508609146698139,0.6394711877445499,0.8187399397825501
multimodal category,150,5,0.1,shuffled,0.5605773814685349,0.7608919780929473,0.8784315493836661
multimodal category,150,5,0.1,shuffled,0.7811255444177532,0.6210574048798928,0.7405696493102675
multimodal category,150,5,0.1,shuffled,0.9666531832045294,0.5169512511341621,0.6943872729220869
multimodal category,150,5,0.1,shuffled,0.5926886583837208,0.7400391585247208,0.8859713938304902
multimodal category,150,5,0.1,shuffled,0.46488958093534843,0.8222857039375217,0.9061042154464413
multimodal category,150,5,0.1,shuffled,1.0103974257122819,0.4948283123134542,0.6118487121077645
multimodal category,150,5,0.1,shuffled,0.7711332920644627,0.6270982102021129,0.7781953069054328
multimodal category,150,5,0.1,shuffled,0.649257770093707,0.7034645937821115,0.8667980225307971
multimodal category,150,5,0.1,shuffled,0.2848799054943051,0.9249354223843168,0.9616641882220661
multimodal category,150,5,0.1,shuffled,0.7683790695843602,0.6287701076975496,0.8205772685199528
multimodal category,150,5,0.1,shuffled,0.2957439667196651,0.9195702532398637,0.9705205863130382
multimodal category,150,5,0.1,shuffled,0.26547270701016007,0.9341640783272293,0.9746465289399115
multimodal category,150,5,0.1,shuffled,0.1432991448213169,0.9798785420867296,0.9926954212649893
multimodal category,150,5,0.1,shuffled,0.487071545559923,0.8082514778135632,0.9194701991522711
multimodal category,150,5,0.1,shuffled,0.5392779367148474,0.774700936699932,0.9158276546955011
multimodal category,150,5,0.1,shuffled,0.45003610123227966,0.8315783617571457,0.9225389271859772
multimodal category,150,5,0.1,shuffled,0.7023365470211288,0.6696682872213625,0.7995849241048124
multimodal category,150,5,0.1,shuffled,0.6260888371142179,0.7183973940570096,0.8282824397157994
multimodal category,150,5,0.1,shuffled,0.3286030112961494,0.9025434168716558,0.9629594658715458
multimodal category,150,5,0.1,shuffled,0.6213677595038543,0.7214497658312555,0.8413329061911049
multimodal category,150,5,0.1,shuffled,0.7038068151250193,0.6687424284449043,0.7966097834952084
multimodal category,150,5,0.1,shuffled,0.5796114976275214,0.7485312946680462,0.8549568031364485
multimodal category,150,5,0.1,shuffled,0.632417788210125,0.714310072848715,0.8305176111631297
multimodal category,150,5,0.1,shuffled,0.83916392365194,0.5867869345684722,0.7048775544521645
multimodal category,150,5,0.1,shuffled,0.7461442092574152,0.6423716645492058,0.8280512079500114
multimodal category,150,5,0.1,shuffled,0.5042349561280535,0.7972873789571211,0.8578193643006872
multimodal category,150,5,0.1,shuffled,0.9769834850679929,0.5116406615584803,0.7138837415499165
multimodal category,150,5,0.1,shuffled,0.5211682594138312,0.7864007067591421,0.8699484157949483
multimodal category,150,5,0.1,shuffled,0.398932392700396,0.8627033098139387,0.9298161435185386
multimodal category,150,5,0.1,shuffled,0.2568684374719285,0.9381026774668144,0.9711447501527932
multimodal category,150,5,0.1,shuffled,0.180325716274964,0.9685067146709496,0.9845518293959331
multimodal category,150,5,0.1,shuffled,0.7537697182048094,0.6376864579881908,0.7534416357781261
multimodal category,150,5,0.1,shuffled,0.4442073890278264,0.8351984676022637,0.9063270601692116
multimodal category,150,5,0.1,shuffled,0.7305042775006769,0.6520449926437721,0.7349092365553493
multimodal category,150,5,0.1,shuffled,0.41651179598729443,0.8521646987921248,0.9431940833026444
multimodal category,150,5,0.1,shuffled,0.5410771488698924,0.7735361039652779,0.9054507942633983
multimodal category,150,5,0.1,shuffled,0.8489059699358851,0.581178641583351,0.7501477749922987
multimodal category,150,5,0.1,shuffled,0.4691833819261093,0.8195827523730054,0.9298736536365302
multimodal category,150,5,0.1,shuffled,0.4771069611533386,0.8145769839077577,0.9137844207696467
multimodal category,150,5,0.1,shuffled,0.52253218751474,0.785521341648809,0.9080423439785553
multimodal category,150,5,0.1,shuffled,0.597608695715394,0.7368457450978905,0.8254025017160985
multimodal category,150,5,0.1,shuffled,0.7820875093618112,0.6204779288170278,0.743934340103227
multimodal category,150,5,0.1,shuffled,0.8998053533658145,0.5525931424172227,0.780641437769072
multimodal category,150,5,0.1,shuffled,1.2095335206712439,0.40601365705023523,0.5303111725824134
multimodal category,150,5,0.1,shuffled,0.7507290076934456,0.6395521935388121,0.7761521389156226
multimodal category,150,5,0.1,shuffled,0.6594339225820139,0.6969354571686202,0.8773369452102175
multimodal category,150,5,0.1,shuffled,0.9434963690259665,0.5290486324065872,0.7103668232581977
multimodal category,150,5,0.1,shuffled,0.9560548806760877,0.5224548659251935,0.7024891649346592
multimodal category,150,5,0.1,shuffled,0.5542509052101288,0.7649973527774726,0.8438522438675435
multimodal category,150,5,0.1,shuffled,0.5569707468900985,0.7632326920659273,0.8799535281112602
multimodal category,150,5,0.1,shuffled,0.5731703722936272,0.7527148869686671,0.8729152804722204
multimodal category,150,5,0.1,shuffled,0.5993000502581232,0.7357482527166272,0.8515333330586423
multimodal category,150,5,0.1,shuffled,0.42061821507547886,0.8496756529516405,0.9410473659652081
multimodal category,150,5,0.1,shuffled,0.39606899001629486,0.8644008770120317,0.9471645030708594
multimodal category,150,5,0.1,shuffled,0.4603735443757112,0.8251207685555108,0.9206444446541197
multimodal category,150,5,0.1,shuffled,1.1357078494794453,0.43671320015059756,0.7317721694735977
multimodal category,150,5,0.1,shuffled,1.0756281574070214,0.4636120341899227,0.6505398676533121
multimodal category,150,5,0.1,shuffled,0.40072600031258077,0.8616371610110003,0.9495169229989526
multimodal category,150,5,0.1,shuffled,1.1402301041618055,0.43475903900239393,0.5887424840457132
multimodal category,150,5,0.1,shuffled,0.6264425804307776,0.7181687983066499,0.8463534368352915
multimodal category,150,5,0.1,shuffled,0.5644848106088471,0.7583553115563684,0.9002174832388227
multimodal category,150,5,0.1,shuffled,0.9107392983472632,0.5466135441990668,0.7450478775585782
multimodal category,150,5,0.1,shuffled,0.6542545652821263,0.7002560659024862,0.8460934800718998
multimodal category,150,5,0.1,shuffled,0.691814767945024,0.6763119238193612,0.7991448774719198
multimodal category,150,5,0.1,shuffled,0.47991778358984605,0.8127959579527726,0.9092359402232343
multimodal category,150,5,0.1,shuffled,0.9563743988157145,0.5222881259111287,0.6898483426182405
multimodal category,150,5,0.1,shuffled,1.1449842927318137,0.4327151651339765,0.5919204124057601
multimodal category,150,5,0.1,shuffled,0.6448467079429528,0.7063008436305206,0.8409834637829412
multimodal category,150,5,0.1,shuffled,0.8146640136847406,0.6010780496415595,0.7847506621003179
multimodal category,150,5,0.1,shuffled,0.8437773819596853,0.5841257051022715,0.7127124050111469
multimodal category,150,5,0.1,shuffled,0.8633433357030144,0.5729471382535208,0.7624433740040302
multimodal category,150,5,0.1,shuffled,0.4083115060319608,0.8571049344433804,0.9409601285994157
multimodal category,150,5,0.1,shuffled,0.2144708721026212,0.9560249964577426,0.9834155302699235
multimodal category,150,5,0.1,shuffled,0.3794952791022402,0.8741131392289415,0.9335000041116432
multimodal category,150,5,0.1,shuffled,0.20342407943416044,0.9602630142632256,0.983819882674768
multimodal category,150,5,0.1,shuffled,0.4419118386339168,0.8366198038145989,0.9407972422599212
multimodal category,150,5,0.1,shuffled,0.5798982522979421,0.7483450444653449,0.8716886678114302
multimodal category,150,5,0.1,shuffled,0.6136450682629349,0.726448396002889,0.8543932302171858
multimodal category,150,5,0.1,shuffled,0.6576433244878804,0.6980828414307971,0.8406590057595257
multimodal category,150,5,0.1,shuffled,0.7808625548908485,0.621215890723253,0.8103591422072234
multimodal category,150,5,0.1,shuffled,0.5040804921658256,0.7973863953960023,0.9184277516696446
multimodal category,150,5,0.1,shuffled,0.6107198080313515,0.7283434271124631,0.8760458671047238
multimodal category,150,5,0.1,shuffled,0.6447887697990661,0.7063381200268093,0.8637856876571178
multimodal category,150,5,0.1,shuffled,0.4956159374850984,0.8028032879351703,0.9256190481677185
multimodal category,150,5,0.1,shuffled,0.8079600549866561,0.6050340830675432,0.7101036898363181
multimodal category,150,5,0.1,shuffled,0.7363117977077315,0.6484432231912053,0.7635833880662078
multimodal category,150,5,0.1,shuffled,0.7199055595075795,0.6586469746876825,0.7195833005898412
multimodal category,150,5,0.1,shuffled,0.9901806188865898,0.5049337944444925,0.6668992478301677
multimodal category,150,5,0.1,shuffled,0.433496862650458,0.8418078622386037,0.9449232480794814
multimodal category,150,5,0.1,shuffled,0.5712385176727003,0.7539695872562028,0.8576879607646333
multimodal category,150,5,0.1,shuffled,0.38235901522860904,0.872449294625945,0.9509919097564182
multimodal category,150,5,0.1,shuffled,0.2731723256877733,0.9305587994841551,0.9771977173707778
multimodal category,150,5,0.1,shuffled,0.2537446640933723,0.9395084742675743,0.975339503659662
multimodal category,150,5,0.1,shuffled,0.580930497422,0.7476745958357958,0.8886606995276789
multimodal category,150,5,0.1,shuffled,0.6814458316881082,0.6828882576957845,0.8141098956825337
multimodal category,150,5,0.1,shuffled,0.780359502358034,0.6215191227511562,0.7400255065047736
multimodal category,150,5,0.1,shuffled,0.5656194885915715,0.7576185711323541,0.8780010573766478
multimodal category,150,5,0.1,shuffled,0.2049296987533941,0.9596964152272844,0.9856155201020559
multimodal category,150,5,0.1,shuffled,0.7596101269716371,0.6341123751575664,0.783058603237792
multimodal category,150,5,0.1,shuffled,0.8212593036398493,0.5972050170439067,0.8004437539499513
multimodal category,150,5,0.1,shuffled,0.85864592260797,0.5756148304693183,0.36844516246425146
multimodal category,150,5,0.1,shuffled,0.6037130330547943,0.732885604279294,0.8589695130579302
multimodal category,150,5,0.1,shuffled,1.0466375405126143,0.4772244303662688,0.7235341070491107
multimodal category,150,5,0.1,shuffled,1.3370376379077555,0.3587225630297847,0.46052379916971564
multimodal category,150,5,0.1,shuffled,0.7275843044543298,0.653860195707595,0.7643223951474489
multimodal category,150,5,0.1,shuffled,0.9665160271405917,0.5170221180603845,0.7009295970863268
multimodal category,150,5,0.1,shuffled,0.9143475074640453,0.544653005055652,0.6565070346067539
multimodal category,150,5,0.1,shuffled,0.837472852074984,0.5877648132911042,0.5683882095851686
multimodal category,150,5,0.1,shuffled,0.307981391430714,0.9133650110662453,0.9671764028519492
multimodal category,150,5,0.1,shuffled,0.6078844183449841,0.7301809897949976,0.7829308922624395
multimodal category,150,5,0.1,shuffled,0.5897091792957788,0.7419735621611855,0.7886588178627816
multimodal category,150,5,0.1,shuffled,0.2211309401809449,0.9533807376045664,0.98121145283196
multimodal category,150,5,0.1,shuffled,0.5376048901364406,0.7757837441609053,0.8830887997075613
multimodal category,150,5,0.1,shuffled,0.2972975764322261,0.9187918061985618,0.955804249581381
multimodal category,150,5,0.1,shuffled,0.3721193561336313,0.8783696779058799,0.9505651454499149
multimodal category,150,5,0.1,shuffled,0.5280923598486521,0.7819332505066655,0.8933656164032023
multimodal category,150,5,0.1,shuffled,0.4903204475702147,0.8061823601491391,0.917556126823067
multimodal category,150,5,0.1,shuffled,0.33977659776079155,0.8965006685474808,0.9602723505394776
multimodal category,150,5,0.1,shuffled,0.04199318362918136,0.9982396767310967,0.998727581842559
multimodal category,150,5,0.1,shuffled,0.5464446367377631,0.7700590322749384,0.8340333701121919
multimodal category,150,5,0.1,shuffled,0.3408468007245778,0.895915621554478,0.9530750950453409
multimodal category,150,5,0.1,shuffled,0.7390641509725461,0.6467402464445511,0.810930445595888
multimodal category,150,5,0.1,shuffled,1.0352200161908485,0.48269991860528794,0.674260928057206
multimodal category,150,5,0.1,shuffled,0.6599367660993888,0.6966133621205848,0.8367303372199956
multimodal category,150,5,0.1,shuffled,0.6670703586829981,0.6920497296582966,0.8189388903831318
multimodal category,150,5,0.1,shuffled,1.0752861751931853,0.46377018964021793,0.6078272065078922
multimodal category,150,5,0.1,shuffled,0.8947886275747271,0.5553560321653819,0.6662216358462457
multimodal category,150,5,0.1,shuffled,0.5563551940394099,0.7636321111599829,0.8829611962735316
multimodal category,150,5,0.1,shuffled,0.7844791046000995,0.6190388625305411,0.7215888677731107
multimodal category,150,5,0.1,shuffled,0.7451334855362445,0.6429942291622007,0.806535419268798
multimodal category,150,5,0.1,shuffled,0.6034902683190292,0.73303007666417,0.8602806428815916
multimodal category,150,5,0.1,shuffled,0.4549188848175503,0.8285339182098669,0.9306583987038018
multimodal category,150,5,0.1,shuffled,0.4983308500970408,0.8010678964618392,0.9049278842687959
multimodal category,150,5,0.1,shuffled,0.8128430869523587,0.602150683287864,0.7654782229005878
multimodal category,150,5,0.1,shuffled,0.8959017406736837,0.5547419559195282,0.6475996640770773
multimodal category,150,5,0.1,shuffled,0.7799644697130357,0.6217573125538689,0.7987453473933299
multimodal category,150,5,0.1,shuffled,0.9741512883767104,0.5130913375196547,0.6831679822537828
multimodal category,150,5,0.1,shuffled,1.1429455524181318,0.4335903228191726,0.5814141318160613
multimodal category,150,5,0.1,shuffled,0.8876207905050459,0.5593245742242988,0.6761719529318633
multimodal category,150,5,0.1,shuffled,0.9533543767043074,0.5238661451735119,0.722934322550824
multimodal category,150,5,0.1,shuffled,0.6297510078503095,0.7160316388373844,0.7903175817494233
multimodal category,150,5,0.1,shuffled,0.7158773187690817,0.6611656208084836,0.8007866133221936
multimodal category,150,5,0.1,shuffled,0.23946868832801024,0.9457648742984656,0.9728743076372741
multimodal category,150,5,0.1,shuffled,0.4604855573638669,0.8250505487464714,0.912017055359917
multimodal category,150,5,0.1,shuffled,0.5166352088303606,0.7893208432361942,0.8851247250153623
multimodal category,150,5,0.1,shuffled,0.18259041362739406,0.9677363858447692,0.9882021946870453
multimodal category,150,5,0.1,shuffled,0.4787121709535327,0.8135601983938545,0.8890039212916538
multimodal category,150,5,0.1,shuffled,0.5312305975780264,0.7799059127072135,0.8421340820829814
multimodal category,150,5,0.1,shuffled,0.5007932649044325,0.7994922302212447,0.9255711757763619
multimodal category,150,5,0.1,shuffled,0.9063338474526474,0.5490158486447163,0.7365135782302695
multimodal category,150,5,0.1,shuffled,1.0199763911846873,0.4901115489467892,0.661412749808307
multimodal category,150,5,0.1,shuffled,0.5047634584818796,0.7969485483898073,0.913216632843883
multimodal category,150,5,0.1,shuffled,0.3775898618828147,0.8752167554621442,0.9487095041917838
multimodal category,150,5,0.1,shuffled,0.8292017671688523,0.5925660559304354,0.7664619738622858
multimodal category,150,5,0.1,shuffled,0.6984425889571315,0.6721233899938027,0.8218535392756038
multimodal category,150,5,0.1,shuffled,0.23715468270001291,0.946752424885028,0.9789312970101859
multimodal category,150,5,0.1,shuffled,0.7080505841005127,0.6660735815857542,0.8154167908294515
multimodal category,150,5,0.1,shuffled,0.5597194839438323,0.7614488204450764,0.891105407089441
multimodal category,150,5,0.1,shuffled,0.6293825124279115,0.7162696035806403,0.8290640350153771
multimodal category,150,5,0.1,shuffled,0.5216013731733036,0.7861215012867544,0.8905008224863687
multimodal category,150,5,0.1,shuffled,0.4382577995240581,0.8388769827759421,0.9146468633606886
multimodal category,150,5,0.1,shuffled,0.24681569955410157,0.9425799259258224,0.9764713759640781
multimodal category,150,5,0.1,shuffled,0.33531740423884615,0.8989266946267372,0.9591275704671592
multimodal category,150,5,0.1,shuffled,0.29407638783114537,0.9204027239335357,0.9680606655034555
multimodal category,150,5,0.1,shuffled,0.5217673553224281,0.786014492502981,0.923431882723598
multimodal category,150,5,0.1,shuffled,0.2803465379466507,0.9271327597548064,0.9688576721516745
multimodal category,150,5,0.1,shuffled,0.7073233463055121,0.6665305539162175,0.8152248480287535
multimodal category,150,5,0.1,shuffled,0.5325618793989827,0.779045450253209,0.8951148039256107
multimodal category,150,5,0.1,shuffled,0.3270428315470373,0.9033774461466609,0.9573994224757657
multimodal category,150,5,0.1,shuffled,0.7697235709164751,0.6279535892738617,0.7591466228986926
multimodal category,150,5,0.1,shuffled,0.5708722400429604,0.7542074701840624,0.8824821170674453
multimodal category,150,5,0.1,shuffled,0.08690402786977154,0.9925042997920969,0.9966039119393334
multimodal category,150,5,0.1,shuffled,0.5463366901540903,0.7701289890302386,0.8937236720545835
multimodal category,150,5,0.1,shuffled,0.5034346009649523,0.7978003702714338,0.8968564969258008
multimodal category,150,5,0.1,shuffled,0.4069228592150682,0.8579373954024343,0.9251473239151495
multimodal category,150,5,0.1,shuffled,0.1380748302678333,0.9812920028285439,0.9911735067685514
multimodal category,150,5,0.1,shuffled,0.6420414644429172,0.7081063523473659,0.8524604806921798
multimodal category,150,5,0.1,shuffled,0.5548280971188225,0.7646229061236401,0.8591931802601211
multimodal category,150,5,0.1,shuffled,0.4800414681480463,0.8127175266477233,0.9262399263391088
multimodal category,150,5,0.1,shuffled,0.6569184256247514,0.6985475292990567,0.7628620345683139
multimodal category,150,5,0.1,shuffled,0.7766542702611975,0.623755663777867,0.713285762701053
multimodal category,150,5,0.1,shuffled,0.5654852533261083,0.7577057318170911,0.8988702001448774
multimodal category,150,5,0.1,shuffled,0.4901241917927866,0.8063074377331915,0.9197466329435244
multimodal category,150,5,0.1,shuffled,0.14959095600070188,0.9781123360779446,0.9901174274767626
multimodal category,150,5,0.1,shuffled,0.4880006916846337,0.8076600579262729,0.9217673586735388
multimodal category,150,5,0.1,shuffled,0.652368024143524,0.7014668884439315,0.8712359854988221
multimodal category,150,5,0.1,shuffled,0.19392177120068382,0.9637572778980564,0.9864806747981877
multimodal category,150,5,0.1,shuffled,0.6893137888815405,0.6778955548085833,0.8531819961448919
multimodal category,150,5,0.1,shuffled,0.693756739793368,0.675083420425583,0.841484667653319
multimodal category,150,5,0.1,shuffled,0.9468035332558278,0.5273046437094786,0.7207001688286675
multimodal category,150,5,0.1,shuffled,0.7839748577669005,0.6193420864536374,0.8022442911819321
multimodal category,150,5,0.1,shuffled,0.7503103724284436,0.639809324547711,0.7785562018654499
multimodal category,150,5,0.1,shuffled,1.0229740275412154,0.4886449036831926,0.6570242419832979
multimodal category,150,5,0.1,shuffled,0.6285317617952147,0.716819067774563,0.8338224124092782
multimodal category,150,5,0.1,shuffled,0.8124336283734591,0.602392074647665,0.7222361342546524
multimodal category,150,5,0.1,shuffled,0.7699727941377073,0.6278023118753984,0.8368954041384636
multimodal category,150,5,0.1,shuffled,0.5834304650619171,0.746050905857321,0.8837986352704027
multimodal category,150,5,0.1,shuffled,0.5887616728673746,0.742588792624823,0.8424673137357511
multimodal category,150,5,0.1,shuffled,0.7559011865934673,0.6363806319350745,0.739130288696658
multimodal category,150,5,0.1,shuffled,0.23167785422499457,0.9490595799643254,0.9807245896288426
multimodal category,150,5,0.1,shuffled,0.720473252569502,0.6582924374325375,0.7764879600905673
multimodal category,150,5,0.1,shuffled,0.5978123805633629,0.736713568405344,0.8236757540967188
multimodal category,150,5,0.1,shuffled,0.2834247137397769,0.9256434603742886,0.9723077691712166
multimodal category,150,5,0.1,shuffled,0.41522983786875,0.8529397031567632,0.9253706519588834
multimodal category,150,5,0.1,shuffled,0.7355826708984985,0.6488947941313896,0.7977722255984971
multimodal category,150,5,0.1,shuffled,0.7780323570320756,0.6229231940866491,0.8411171249597981
multimodal category,150,5,0.1,shuffled,0.997748702974822,0.5011269155939446,0.6870168310166336
multimodal category,150,5,0.1,shuffled,1.0849041976067626,0.45934411435665823,0.6294865579164679
multimodal category,150,5,0.1,shuffled,1.227202418813108,0.39903819397283613,0.5489577953023957
multimodal category,150,5,0.1,shuffled,0.7093552107292752,0.6652541923179737,0.8254109108677541
multimodal category,150,5,0.1,shuffled,1.0377581375268672,0.4814771058167946,0.6700719474337723
multimodal category,150,5,0.1,shuffled,0.9106001428266887,0.5466892819284345,0.7635583548581851
multimodal category,150,5,0.1,shuffled,0.8355822242098216,0.5888596053520565,0.7403507682961101
multimodal category,150,5,0.1,shuffled,0.8938942421114304,0.5558498730977782,0.7483499213435174
multimodal category,150,5,0.1,shuffled,0.5947719789509375,0.738686804600912,0.867221457229149
multimodal category,150,5,0.1,shuffled,0.5317524331694206,0.779568659093519,0.9063211184250721
multimodal category,150,5,0.1,shuffled,0.8162122914794222,0.6001671448350069,0.7662802426979143
multimodal category,150,5,0.1,shuffled,0.7327816811257897,0.6506312131728924,0.7780497380535037
multimodal category,150,5,0.1,shuffled,0.48465006580556363,0.8097915548831913,0.9310018297069697
multimodal category,150,5,0.1,shuffled,0.7444357786788437,0.6434241991670444,0.7981094593093054
multimodal category,150,5,0.1,shuffled,0.6208941601554288,0.7217561179155105,0.8301859983801373
multimodal category,150,5,0.1,shuffled,0.6745488030888691,0.6872776242270416,0.8794375483006559
multimodal category,150,5,0.1,shuffled,0.39058328030206396,0.8676373281147233,0.9389701603449324
multimodal category,150,5,0.1,shuffled,0.4574576093657224,0.8269469157708517,0.898837034780317
multimodal category,150,5,0.1,shuffled,0.5940974188554181,0.7391246621373275,0.8785480361686034
multimodal category,150,5,0.1,shuffled,0.37611076584136843,0.8760715277646561,0.9485073197200676
multimodal category,150,5,0.1,shuffled,0.5147674710505445,0.7905228645429903,0.8982555727865392
multimodal category,150,5,0.1,shuffled,0.7610510062793234,0.633232563890035,0.8163109082817933
multimodal category,150,5,0.1,shuffled,0.2955036749540646,0.91969040631218,0.9678613582368255
multimodal category,150,5,0.1,shuffled,0.4784728716702611,0.8137118327551704,0.9365407726756528
multimodal category,150,5,0.1,shuffled,0.752844074102122,0.6382540637042708,0.7967067255010416
multimodal category,150,5,0.1,shuffled,0.809455703968815,0.6041498314785404,0.7233088511528803
multimodal category,150,5,0.1,shuffled,0.8991942096418857,0.5529290728355273,0.7502925563615775
multimodal category,150,5,0.1,shuffled,0.6308908895535957,0.7152956532360165,0.8859266651088326
multimodal category,150,5,0.1,shuffled,1.184329043198308,0.41620965414827604,0.3194539715667009
multimodal category,150,5,0.1,shuffled,0.6699338715004568,0.6902209669216086,0.710801933997999
multimodal category,150,5,0.1,shuffled,0.34738030238346757,0.8923208942629511,0.9401762758325031
multimodal category,150,5,0.1,shuffled,0.8416212518234862,0.5853682528616736,0.6949074537145087
multimodal category,150,5,0.1,shuffled,0.6947001495960649,0.674486984492775,0.7985672568089528
multimodal category,150,5,0.1,shuffled,0.40240052874893256,0.8606398689065387,0.9420066101345836
multimodal category,150,5,0.1,shuffled,0.5509395154438387,0.7671451084103849,0.9026541153664742
multimodal category,150,5,0.1,shuffled,0.2415626026479641,0.9448647860761115,0.9816248378517392
multimodal category,150,5,0.1,shuffled,0.504948338018399,0.796830003664031,0.8996198928859106
multimodal category,150,5,0.1,shuffled,0.48344149603714254,0.810559528534596,0.9109761781111585
multimodal category,150,5,0.1,shuffled,0.5077155076065056,0.795054736220714,0.9142824873279047
multimodal category,150,5,0.1,shuffled,0.5756261138660491,0.7511198692321958,0.851146024268961
multimodal category,150,5,0.1,shuffled,1.0434122664612828,0.47876459786885134,0.642638505396979
multimodal category,150,5,0.1,shuffled,0.6865864478161102,0.6796244081392606,0.8248197327294432
multimodal category,150,5,0.1,shuffled,0.6380961385282776,0.7106478662324246,0.83087880138475
multimodal category,150,5,0.1,shuffled,1.130879109805093,0.43881059211364304,0.6627205641789438
multimodal category,150,5,0.1,shuffled,0.6730088392386597,0.6882592413687032,0.6426068928784744
multimodal category,150,5,0.1,shuffled,0.7608984496337076,0.6333256793297822,0.8153854725064082
multimodal category,150,5,0.1,shuffled,0.4890189953737141,0.8070115892401061,0.9298158584869525
multimodal category,150,5,0.1,shuffled,0.8833940575391526,0.5616762474388691,0.7605901823226928
multimodal category,150,5,0.1,shuffled,0.7094553644660994,0.6651913104025622,0.8430701585375457
multimodal category,150,5,0.1,shuffled,0.93682944395755,0.5325807875724212,0.7270815046758259
multimodal category,150,5,0.1,shuffled,0.44839101257736347,0.832601684491966,0.9212364230565011
multimodal category,150,5,0.1,shuffled,0.5104046071624062,0.7933278821209427,0.8871822811158478
multimodal category,150,5,0.1,shuffled,0.725080844989524,0.6554187065002687,0.8208969432666633
multimodal category,150,5,0.1,shuffled,0.606413229336045,0.7311347112446314,0.8386363566547106
multimodal category,150,5,0.1,shuffled,0.5813243012878175,0.7474188209040608,0.8778989739380958
multimodal category,150,5,0.1,shuffled,0.5406031280823732,0.7738430271959043,0.8831085145842682
multimodal category,150,5,0.1,shuffled,0.708876681897919,0.6655546800309283,0.7847160425775616
multimodal category,150,5,0.1,shuffled,0.6101303582377361,0.7287253795509955,0.8430168364203297
multimodal category,150,5,0.1,shuffled,0.2888687763723588,0.9229816401639188,0.9666346544489339
multimodal category,150,5,0.1,shuffled,0.42909273224556754,0.8445085939007602,0.9294814340007703
multimodal category,150,5,0.1,shuffled,0.6252637963412165,0.7189306145715411,0.8600249720212266
multimodal category,150,5,0.1,shuffled,0.3948426317231543,0.8651262142932951,0.9406857767382071
multimodal category,150,5,0.1,shuffled,0.5419509232484035,0.7729702786116669,0.776306975344039
multimodal category,150,5,0.1,shuffled,0.8931646793414434,0.5562529903685993,0.6408365771107748
multimodal category,150,5,0.1,shuffled,0.72326020517807,0.6565534135977921,0.78494243253934
multimodal category,150,5,0.1,shuffled,0.5090329448175516,0.7942089215060474,0.8781872478194392
multimodal category,150,5,0.1,shuffled,0.8279181099082674,0.5933139228407013,0.7347447455661618
multimodal category,150,5,0.1,shuffled,0.9419503801122563,0.529865745343805,0.6934302585022694
multimodal category,150,5,0.1,shuffled,0.7360485232653542,0.6486062563322731,0.7766752165560491
multimodal category,150,5,0.1,shuffled,0.659639858715464,0.6968035390191506,0.8101885355091883
multimodal category,150,5,0.1,shuffled,0.4520448030348564,0.8303272001653388,0.9146930891699534
multimodal category,150,5,0.1,shuffled,0.5210017556116548,0.7865080339561118,0.8996669989710142
multimodal category,150,5,0.1,shuffled,0.4199507767394337,0.8500808795414215,0.9071064095244631
multimodal category,150,5,0.1,shuffled,0.4709473967154605,0.8184702877179301,0.904793554495098
multimodal category,150,5,0.1,shuffled,0.6967477979837797,0.6731932781936608,0.8333001986504023
multimodal category,150,5,0.1,shuffled,0.7750212300336624,0.6247431107077859,0.8113724866296672
multimodal category,150,5,0.1,shuffled,0.7216544928604633,0.6575550546874853,0.788308225151775
multimodal category,150,5,0.1,shuffled,0.6334438790576475,0.7136479434736078,0.85269883147061
multimodal category,150,5,0.1,shuffled,0.4371605655342171,0.8395534730338622,0.9003525527631817
multimodal category,150,5,0.1,shuffled,0.5827209510066146,0.7465117149464249,0.8803617250715492
multimodal category,150,5,0.1,shuffled,0.3293090852057593,0.9021651727425363,0.9557772089842199
multimodal category,150,5,0.1,shuffled,0.4777699103314207,0.814157159202553,0.9215833833434127
multimodal category,150,5,0.1,shuffled,0.44056168337498225,0.837454589134828,0.9324973697879604
