variant,fid,dim,seed,error,seconds
degree,20,30,15,272.57780614686635,73.309
degree,20,30,16,271.29823142461964,74.303
degree,20,30,17,250.58774039308446,72.578
degree,20,30,18,258.2333826607969,74.513
degree,20,30,19,260.2997646866743,73.131
degree,20,30,2,279.45477479166766,77.499
degree,20,30,20,218.60860569043598,74.454
degree,20,30,21,255.76681651338095,74.037
degree,20,30,22,100.00000000000045,74.666
degree,20,30,23,235.15486034496053,73.474
degree,20,30,24,100.00000000000045,74.374
degree,20,30,25,248.46770172394463,74.395
degree,20,30,26,283.8581901296502,74.487
degree,20,30,27,100.00000000000045,74.668
degree,20,30,28,254.39653551214633,80.103
degree,20,30,29,239.15526816952115,74.436
degree,20,30,3,100.00000000000045,78.808
degree,20,30,4,249.13313436784392,73.523
degree,20,30,5,100.00000000000045,86.813
degree,20,30,6,222.13178624398552,73.45
degree,20,30,7,247.65903392088876,77.791
degree,20,30,8,260.5409273764726,73.313
degree,20,30,9,248.75166067982718,73.443
degree,21,30,0,178.62602724459202,105.231
degree,21,30,1,175.10342482592478,96.316
degree,21,30,10,181.25118096331062,83.794
degree,21,30,11,180.40782908641904,101.61
degree,21,30,12,180.74645288180727,92.959
degree,21,30,13,171.86895689987978,71.387
degree,21,30,14,174.66354659141462,94.08
degree,21,30,15,170.92993352174017,89.769
degree,21,30,16,197.94590602772996,80.364
degree,21,30,17,169.51008992597008,76.57
degree,21,30,18,194.06292179756383,81.404
degree,21,30,19,197.60525746826806,84.167
degree,21,30,2,188.23823527723107,105.265
degree,21,30,20,182.5363744049473,82.04
degree,21,30,21,179.09309294080867,80.632
degree,21,30,22,187.54098510268614,101.272
degree,21,30,23,178.13811374617535,79.36
degree,21,30,24,172.7493093874764,100.176
degree,21,30,25,179.98676655712597,93.627
degree,21,30,26,174.16836285973068,99.733
degree,21,30,27,182.50803984310824,101.337
degree,21,30,28,194.63376269192713,95.256
degree,21,30,29,173.94334315532478,99.099
degree,21,30,3,197.65887643104952,104.106
degree,21,30,4,187.07608838512442,90.382
degree,21,30,5,185.57074322483186,97.843
degree,21,30,6,185.0321396601903,77.035
degree,21,30,7,177.12320927701967,107.75
degree,21,30,8,175.5159020067872,75.693
degree,21,30,9,171.42155909701978,82.462
degree,22,30,0,200.0,109.481
degree,22,30,1,200.0,112.692
degree,22,30,10,200.0,112.358
degree,22,30,11,200.0,111.081
degree,22,30,12,200.0,111.649
degree,22,30,13,200.0,112.162
degree,22,30,14,200.0,111.462
degree,22,30,15,200.0,112.229
degree,22,30,16,200.0,110.873
degree,22,30,17,200.0,112.179
degree,22,30,18,200.0,110.761
degree,22,30,19,200.0,110.509
degree,22,30,2,200.0,110.714
degree,22,30,20,200.0,111.524
degree,22,30,21,200.0,111.483
degree,22,30,22,200.0,112.033
degree,22,30,23,200.0,110.388
degree,22,30,24,346.2948918606521,114.721
degree,22,30,25,200.0,111.495
degree,22,30,26,200.0,111.914
degree,22,30,27,200.0,112.113
degree,22,30,28,200.0,111.677
degree,22,30,29,200.0,111.398
degree,22,30,3,361.2344293171568,112.574
degree,22,30,4,200.0,111.6
degree,22,30,5,200.0,111.727
degree,22,30,6,200.0,112.352
degree,22,30,7,200.0,110.782
degree,22,30,8,200.0,111.656
degree,22,30,9,200.0,112.554
degree,23,30,0,200.0,89.6
degree,23,30,1,200.0,89.8
degree,23,30,10,200.0,90.201
degree,23,30,11,200.0,89.689
degree,23,30,12,200.0,89.858
degree,23,30,13,200.0,90.766
