variant,function,seed,best,evals,seconds
ring,Rastrigin,14,43.20028070829568,20000,0.9739433999930043
ring,Rastrigin,15,44.205752799798574,20000,0.9947577999992063
ring,Rastrigin,16,32.26531237459699,20000,0.9848370999970939
ring,Rastrigin,17,23.927638672299395,20000,0.9500458999973489
ring,Rastrigin,18,11.130671332395877,20000,0.9868470999936108
ring,Rastrigin,19,35.68163402723417,20000,1.0048992999945767
ring,Rastrigin,20,28.167103520798833,20000,0.9828133999981219
ring,Rastrigin,21,12.877184711009761,20000,0.9919938999955775
ring,Rastrigin,22,11.618875502645267,20000,1.0132407000055537
ring,Rastrigin,23,22.74262112049496,20000,1.022475999998278
ring,Rastrigin,24,41.89867511599505,20000,1.0141888000071049
ring,Rastrigin,25,53.65207792284701,20000,1.082308800003375
ring,Rastrigin,26,34.88824374982073,20000,0.9890834999969229
ring,Rastrigin,27,49.95202751147542,20000,0.9748099999997066
ring,Rastrigin,28,34.42097665029843,20000,1.029533699998865
ring,Rastrigin,29,23.08042886451119,20000,1.0263926000043284
ring,Ackley,0,4.850729627583107,20000,1.0485704999882728
ring,Ackley,1,5.558578562372315,20000,1.1796986999979708
ring,Ackley,2,6.598599973278361,20000,1.0873193000006722
ring,Ackley,3,4.909382028836443,20000,1.1478228999912972
ring,Ackley,4,6.295194626140578,20000,1.1049271999945631
ring,Ackley,5,5.682033525333008,20000,1.093161400000099
ring,Ackley,6,5.062192054005408,20000,1.148882000008598
ring,Ackley,7,5.564689059958276,20000,1.1178224999894155
ring,Ackley,8,6.576989788808806,20000,1.0881635999976425
ring,Ackley,9,6.06546481754059,20000,1.0931692000012845
ring,Ackley,10,7.166804817514944,20000,1.0344291999936104
ring,Ackley,11,6.620158904240974,20000,1.0712856000027386
ring,Ackley,12,6.129336717038878,20000,1.0793345999991288
ring,Ackley,13,7.047756964163195,20000,1.1103391999931773
ring,Ackley,14,6.192694752975928,20000,1.1114189999934752
ring,Ackley,15,4.451227607258357,20000,1.112431600005948
ring,Ackley,16,7.141816422022117,20000,1.1196571999898879
ring,Ackley,17,6.1100639232593,20000,1.1487083000101848
ring,Ackley,18,5.962955508121784,20000,1.0927343999937875
ring,Ackley,19,7.913015937939541,20000,1.1002788999903714
ring,Ackley,20,5.494094261836064,20000,1.073036099987803
ring,Ackley,21,4.346907205568478,20000,1.0992340999946464
ring,Ackley,22,5.494305139140565,20000,1.1298170999943977
ring,Ackley,23,5.0375822002424435,20000,1.085715599998366
ring,Ackley,24,5.856519473903891,20000,1.1159164999990026
ring,Ackley,25,5.337590569614537,20000,1.122191100002965
ring,Ackley,26,4.736271565440962,20000,1.0988860999932513
ring,Ackley,27,5.400693736707158,20000,1.1251013000000967
ring,Ackley,28,6.60358680510668,20000,1.1316966000013053
ring,Ackley,29,4.652532020004472,20000,1.149668500002008
ring,Griewank,0,1.446747864088081,20000,1.120620300003793
ring,Griewank,1,1.5317647755072779,20000,1.035570899999584
ring,Griewank,2,1.769587467147911,20000,1.0672818000020925
ring,Griewank,3,1.672481699815525,20000,1.0222859000059543
ring,Griewank,4,1.2066989041164302,20000,1.0708340999990469
ring,Griewank,5,1.8954910855479254,20000,1.07646160000877
ring,Griewank,6,1.238722754058817,20000,1.0293276000011247
ring,Griewank,7,1.3430260179835432,20000,1.040678699995624
ring,Griewank,8,1.5062381563201659,20000,1.05739590000303
ring,Griewank,9,1.324955742839583,20000,1.0654455000039889
ring,Griewank,10,1.5632783376530774,20000,1.0461586000019452
ring,Griewank,11,1.673255585928337,20000,1.0651374000008218
ring,Griewank,12,1.2814074583737376,20000,1.0350710000057006
ring,Griewank,13,1.4357188563982353,20000,0.9973620000091614
ring,Griewank,14,1.4559034633604335,20000,1.0904752000060398
ring,Griewank,15,1.3063691805594764,20000,1.0963925999967614
ring,Griewank,16,1.802858816870343,20000,1.0914439000043785
ring,Griewank,17,1.5081684614736428,20000,1.0628532999980962
ring,Griewank,18,1.2113326707271583,20000,1.0973148999910336
ring,Griewank,19,1.2113283392367173,20000,1.1034071000030963
ring,Griewank,20,1.2768891275798835,20000,1.0962176000030013
ring,Griewank,21,1.2037944830100575,20000,1.0687462000059895
ring,Griewank,22,1.7025794101180463,20000,1.0542430999921635
ring,Griewank,23,1.149721739866139,20000,1.095409000001382
ring,Griewank,24,1.2399261381750804,20000,1.0642864999972517
ring,Griewank,25,1.1922186349625272,20000,1.069014699998661
ring,Griewank,26,1.2596045350449117,20000,1.0701434000075096
ring,Griewank,27,1.2830426010661689,20000,1.085921000005328
ring,Griewank,28,1.5262683871305298,20000,1.1099452000053134
ring,Griewank,29,1.4539335783025475,20000,1.0293073000066215
ring,Penalized,0,2.3725759778771494,20000,2.6021080000064103
ring,Penalized,1,3.098028811772811,20000,2.598776300001191
ring,Penalized,2,2.627926113325202,20000,2.6617072999943048
ring,Penalized,3,2.5315515824434103,20000,2.7467526999971597
ring,Penalized,4,2.9957872024280507,20000,2.641833100002259
ring,Penalized,5,2.057079758190676,20000,2.6251010999985738
ring,Penalized,6,1.814478550683002,20000,2.7059049000090454
ring,Penalized,7,3.0487384679072873,20000,2.587795500003267
ring,Penalized,8,1.749111227524277,20000,2.671728699991945
ring,Penalized,9,2.1326369861361356,20000,2.7308915999892633
ring,Penalized,10,2.0439512411855176,20000,2.6485753000015393
ring,Penalized,11,4.755118634890234,20000,2.6719366000033915
ring,Penalized,12,3.425207082989496,20000,2.612067800000659
ring,Penalized,13,4.570731587609522,20000,2.610529500001576
ring,Penalized,14,5.882617544062359,20000,2.667608299991116
ring,Penalized,15,1.5957635868763147,20000,2.652998600009596
ring,Penalized,16,5.5354551454843985,20000,2.717147599993041
ring,Penalized,17,2.613468955790728,20000,2.697314199991524
ring,Penalized,18,4.703322385101255,20000,2.6301481000118656
ring,Penalized,19,5.030867691013966,20000,2.646822800001246
ring,Penalized,20,5.287563648635962,20000,2.7279817999951774
ring,Penalized,21,3.5430278568177873,20000,2.663547299991478
ring,Penalized,22,3.9604033947210953,20000,2.643406600007438
ring,Penalized,23,2.390564395043213,20000,2.554223600003752
ring,Penalized,24,3.394408422957066,20000,2.64697659999365
ring,Penalized,25,6.17027801260329,20000,2.6564810999989277
ring,Penalized,26,2.7392112119095886,20000,2.7166541000042344
ring,Penalized,27,2.0452654388831215,20000,2.6408857999922475
ring,Penalized,28,3.9816247725673932,20000,2.68400510000356
ring,Penalized,29,2.595522276641987,20000,2.6171718999976292
ring,Quartic,0,0.0008764275647524723,20000,1.1621603000094183
ring,Quartic,1,0.00021591567548894124,20000,1.2771261000016239
ring,Quartic,2,0.00011772196134667764,20000,1.2129351000039605
ring,Quartic,3,0.00014560524717224324,20000,1.2144178000016836
ring,Quartic,4,0.00021759084002911637,20000,1.218028699993738
ring,Quartic,5,0.0002143715191026985,20000,1.2514761999918846
ring,Quartic,6,0.00014938036860167827,20000,1.3212213999941014
ring,Quartic,7,0.00010054598243386976,20000,1.2971254000003682
ring,Quartic,8,0.0005161791053001596,20000,1.178999499999918
ring,Quartic,9,7.280494187740715e-05,20000,1.2905804000038188
ring,Quartic,10,0.0010724446000009184,20000,1.2668325999984518
ring,Quartic,11,0.0004881364822926578,20000,1.2590019999915967
ring,Quartic,12,0.00024208628171739198,20000,1.2451895999984117
ring,Quartic,13,0.00030401528600351225,20000,1.281905399999232
ring,Quartic,14,4.464774742858347e-05,20000,1.2058379999944009
ring,Quartic,15,5.040180080771685e-05,20000,1.2837985999940429
ring,Quartic,16,0.0007937920442533158,20000,1.2953963999898406
ring,Quartic,17,0.00037522267521235476,20000,1.3032038999954239
ring,Quartic,18,0.000247184453265669,20000,1.2469001999998
ring,Quartic,19,0.00021895432028482876,20000,1.2839489000034519
ring,Quartic,20,0.0002798371367054733,20000,1.2358640000020387
ring,Quartic,21,4.541408038173214e-05,20000,1.2573047000041697
ring,Quartic,22,0.00045060745208347526,20000,1.1703386000008322
ring,Quartic,23,0.00012705988049993187,20000,1.2610462999873562
ring,Quartic,24,0.0005464963292908066,20000,1.2601073999976506
ring,Quartic,25,0.00012291270297637303,20000,1.2891207999928156
ring,Quartic,26,9.11108813299946e-05,20000,1.245219399992493
ring,Quartic,27,0.000140227278701409,20000,1.2745212000008905
ring,Quartic,28,0.00017203685982330745,20000,1.2691706999903545
ring,Quartic,29,0.0005838034741216191,20000,1.2653905000042869
ring,Schwefel_1_2,0,1091.0676975084145,20000,3.6046664000023156
ring,Schwefel_1_2,1,657.2152041311107,20000,3.8510810999869136
ring,Schwefel_1_2,2,1965.0410014444708,20000,3.9677258000010625
ring,Schwefel_1_2,3,982.1790530227263,20000,4.09756299998844
ring,Schwefel_1_2,4,933.1229570294316,20000,3.9670198000094388
ring,Schwefel_1_2,5,1711.121599896082,20000,4.1978574999957345
ring,Schwefel_1_2,6,600.3294634632516,20000,5.109134599988465
ring,Schwefel_1_2,7,966.7235792868163,20000,5.022591200002353
ring,Schwefel_1_2,8,1032.6815640158377,20000,5.253405399998883
ring,Schwefel_1_2,9,1048.833202479297,20000,5.340596900001401
ring,Schwefel_1_2,10,1205.6214012444218,20000,4.917008900010842
ring,Schwefel_1_2,11,1569.2760134000782,20000,5.1904192000074545
ring,Schwefel_1_2,12,1613.77824354794,20000,5.204422499999055
ring,Schwefel_1_2,13,1135.330678102826,20000,5.189815499994438
ring,Schwefel_1_2,14,1168.7742120516043,20000,5.1939528999937465
ring,Schwefel_1_2,15,380.7304952089833,20000,4.990358600000036
ring,Schwefel_1_2,16,788.0650118571003,20000,4.901094699991518
ring,Schwefel_1_2,17,863.0256136149853,20000,5.123374400005559
ring,Schwefel_1_2,18,701.7515279105043,20000,4.76487189999898
ring,Schwefel_1_2,19,1487.9646192932778,20000,4.751377799999318
ring,Schwefel_1_2,20,765.0014328959971,20000,4.761908800006495
ring,Schwefel_1_2,21,669.9972930716265,20000,4.799284599997918
ring,Schwefel_1_2,22,776.2080228176654,20000,4.740263400002732
ring,Schwefel_1_2,23,1053.2309493524485,20000,4.693540499996743
ring,Schwefel_1_2,24,554.1026721002409,20000,4.8282027000095695
ring,Schwefel_1_2,25,668.4445758141088,20000,4.55820029998722
ring,Schwefel_1_2,26,942.721472075772,20000,4.664378600005875
ring,Schwefel_1_2,27,501.2442197056682,20000,4.833859599995776
ring,Schwefel_1_2,28,1253.8242110493009,20000,4.675057600004948
ring,Schwefel_1_2,29,909.9022805176895,20000,4.792025200003991
complete,Sphere,0,48.10446124883072,20000,2.910112300000037
complete,Sphere,1,11.705526069178367,20000,2.9893763000000035
complete,Sphere,2,57.43668881834016,20000,3.0218842000031145
complete,Sphere,3,22.66204775823548,20000,2.9565644999966025
complete,Sphere,4,13.820964839263072,20000,2.9724864000017988
complete,Sphere,5,15.118200814176214,20000,2.9903774999984307
complete,Sphere,6,11.517342333560201,20000,2.918457399995532
complete,Sphere,7,13.140529427471424,20000,2.9577530000096885
complete,Sphere,8,30.016296740302252,20000,2.890785900002811
complete,Sphere,9,10.415498411455742,20000,2.9967520000063814
complete,Sphere,10,33.96260002800051,20000,3.0040972999995574
complete,Sphere,11,18.505854578713357,20000,2.9240565999934915
complete,Sphere,12,27.959431233667395,20000,3.0368963000073563
complete,Sphere,13,28.95644662492913,20000,3.02139179999358
complete,Sphere,14,31.987370881603006,20000,2.9966093999973964
complete,Sphere,15,14.238567430034166,20000,3.00033139999141
complete,Sphere,16,43.32613239938018,20000,2.9158390999946278
complete,Sphere,17,15.690390796917715,20000,2.9175124000030337
complete,Sphere,18,9.839630549627882,20000,2.9195241999987047
complete,Sphere,19,21.81157899805291,20000,2.909581200001412
complete,Sphere,20,20.359215106645856,20000,2.9601206999941496
complete,Sphere,21,22.712757734628138,20000,2.9093833999941126
complete,Sphere,22,51.58492953916897,20000,2.932828699995298
complete,Sphere,23,17.6054836254293,20000,2.88606350000191
complete,Sphere,24,10.465545097768269,20000,2.911406999992323
complete,Sphere,25,18.100210601932755,20000,2.921804900004645
complete,Sphere,26,27.788162597572832,20000,2.913274200007436
complete,Sphere,27,13.205670715321903,20000,2.9435547000030056
complete,Sphere,28,60.56931366631464,20000,2.9404974000062793
complete,Sphere,29,17.667722087896266,20000,2.8885453999973834
complete,Rosenbrock,0,947.6635283462335,20000,3.7778459999972256
complete,Rosenbrock,1,949.0873065871479,20000,3.9121174000028986
complete,Rosenbrock,2,1694.6089301967968,20000,3.794484000012744
complete,Rosenbrock,3,970.4733941233765,20000,3.811656799996854
complete,Rosenbrock,4,721.0332760537708,20000,3.893788900008076
complete,Rosenbrock,5,431.35675568833557,20000,3.792112100010854
complete,Rosenbrock,6,669.0488440083327,20000,3.7919029999902705
complete,Rosenbrock,7,285.0254953746371,20000,3.7703111000009812
complete,Rosenbrock,8,411.3675664599937,20000,3.8291048000101
complete,Rosenbrock,9,1000.0333474832437,20000,3.8486912000080338
complete,Rosenbrock,10,1862.0289977509278,20000,3.8632892000023276
complete,Rosenbrock,11,1439.8489713965637,20000,3.7579690999991726
complete,Rosenbrock,12,533.195906133227,20000,3.8453657000063686
complete,Rosenbrock,13,1668.6641282128571,20000,3.80380910000531
complete,Rosenbrock,14,533.4355262990294,20000,3.814561999999569
complete,Rosenbrock,15,653.1150568143769,20000,3.8897169999981998
complete,Rosenbrock,16,735.6778646703466,20000,3.9901141000009375
complete,Rosenbrock,17,685.7511941560425,20000,3.920648200000869
complete,Rosenbrock,18,749.7720398498576,20000,3.5994019999925513
complete,Rosenbrock,19,499.99339568451325,20000,3.5083257000078447
complete,Rosenbrock,20,608.0333868862574,20000,3.6575127999967663
complete,Rosenbrock,21,624.17229078864,20000,3.540529999998398
complete,Rosenbrock,22,610.122531666748,20000,3.394816800006083
complete,Rosenbrock,23,1792.8931011743202,20000,3.2705230999999912
complete,Rosenbrock,24,256.84042526644544,20000,3.2558413999940967
complete,Rosenbrock,25,1033.6428876687085,20000,3.2835477000044193
complete,Rosenbrock,26,579.5366540681771,20000,3.2551198000001023
complete,Rosenbrock,27,767.3522793735262,20000,3.39418580000347
complete,Rosenbrock,28,1938.244470268631,20000,3.3318637999909697
complete,Rosenbrock,29,331.08942852018635,20000,3.304022199998144
complete,Step,0,0.0,20000,2.9041009999928065
complete,Step,1,0.0,20000,2.7822834000107832
complete,Step,2,698.0,20000,2.5318516999977874
complete,Step,3,3.0,20000,2.5898895999998786
complete,Step,4,1.0,20000,2.6742224999907194
complete,Step,5,383.0,20000,2.595003700000234
complete,Step,6,5.0,20000,2.7487741999939317
complete,Step,7,0.0,20000,2.622821199998725
complete,Step,8,0.0,20000,2.759281699996791
complete,Step,9,0.0,20000,2.883559599998989
complete,Step,10,3.0,20000,2.6636729999881936
complete,Step,11,0.0,20000,2.657942499994533
complete,Step,12,653.0,20000,2.529147399996873
complete,Step,13,4.0,20000,2.572431399996276
complete,Step,14,0.0,20000,2.6676189999998314
complete,Step,15,0.0,20000,2.9128091000020504
complete,Step,16,726.0,20000,2.6104936999909114
complete,Step,17,0.0,20000,2.796555199995055
complete,Step,18,0.0,20000,2.7449904999957653
complete,Step,19,1.0,20000,2.8801597999990918
complete,Step,20,0.0,20000,2.8370317999942927
complete,Step,21,0.0,20000,2.6893867000035243
complete,Step,22,0.0,20000,2.8280770999990636
complete,Step,23,0.0,20000,2.7705803999997443
complete,Step,24,2.0,20000,2.745257299990044
complete,Step,25,0.0,20000,2.7576040999992983
complete,Step,26,0.0,20000,2.8249370000121417
complete,Step,27,7.0,20000,2.61934079999628
complete,Step,28,4.0,20000,2.709239499992691
complete,Step,29,1.0,20000,2.712818600004539
complete,Schwefel_2_26,0,-19863.749622535826,20000,2.5751559999916935
complete,Schwefel_2_26,1,-20026.712881463267,20000,2.718676400007098
complete,Schwefel_2_26,2,-19138.509453280305,20000,2.5433044000092195
complete,Schwefel_2_26,3,-18966.35020289622,20000,2.593553700004122
complete,Schwefel_2_26,4,-19504.728171662497,20000,2.5303562999906717
complete,Schwefel_2_26,5,-20196.686491577624,20000,2.6004967000044417
complete,Schwefel_2_26,6,-17840.296499768272,20000,2.6998223999980837
complete,Schwefel_2_26,7,-19390.038678286386,20000,2.602411600004416
complete,Schwefel_2_26,8,-19252.056115306863,20000,2.5688940999971237
complete,Schwefel_2_26,9,-18477.451736120547,20000,2.6077092999912566
complete,Schwefel_2_26,10,-20166.443397273353,20000,2.6702178999985335
complete,Schwefel_2_26,11,-18862.48270801318,20000,2.6761527999915415
complete,Schwefel_2_26,12,-20050.67627151037,20000,2.5895512999995844
complete,Schwefel_2_26,13,-19292.83964510039,20000,2.654712000003201
complete,Schwefel_2_26,14,-18614.19655581054,20000,2.566118300004746
complete,Schwefel_2_26,15,-18612.869648603177,20000,2.60305530000187
complete,Schwefel_2_26,16,-20530.845335992995,20000,2.648381999999401
complete,Schwefel_2_26,17,-18815.39363468365,20000,2.6205512000015005
complete,Schwefel_2_26,18,-20194.136292906835,20000,2.7034230999997817
complete,Schwefel_2_26,19,-19513.762792864403,20000,2.600872499999241
complete,Schwefel_2_26,20,-19245.486667677884,20000,2.633341399996425
complete,Schwefel_2_26,21,-19259.426936051543,20000,2.563098099999479
complete,Schwefel_2_26,22,-19325.213198136575,20000,2.6300723999884212
complete,Schwefel_2_26,23,-20135.042434396186,20000,2.6140586999972584
complete,Schwefel_2_26,24,-19319.596128175912,20000,2.5841978000098607
complete,Schwefel_2_26,25,-19922.33821910839,20000,2.5900372000032803
complete,Schwefel_2_26,26,-19155.25487834778,20000,2.666332400011015
complete,Schwefel_2_26,27,-19396.952510867435,20000,2.668005400002585
complete,Schwefel_2_26,28,-20896.883214467773,20000,2.602469999997993
complete,Schwefel_2_26,29,-20975.22703429926,20000,2.6463305999932345
complete,Rastrigin,0,17.28196402315308,20000,2.7716783999931067
complete,Rastrigin,1,11.141744795096201,20000,2.7035204999992857
complete,Rastrigin,2,36.595000818816686,20000,2.674573500000406
complete,Rastrigin,3,16.217200804263484,20000,2.701023100002203
complete,Rastrigin,4,29.887320970944415,20000,2.6901624000020092
complete,Rastrigin,5,24.436369356156035,20000,2.7206470999954036
complete,Rastrigin,6,10.869610432477089,20000,2.737800300004892
complete,Rastrigin,7,9.28794182032135,20000,2.6167512999963947
complete,Rastrigin,8,14.69289201734864,20000,2.6683533000032185
complete,Rastrigin,9,17.37564957820689,20000,2.6721569999936037
complete,Rastrigin,10,16.184434529315354,20000,2.783932599995751
complete,Rastrigin,11,21.544740146732863,20000,2.703769600004307
complete,Rastrigin,12,25.69869669314147,20000,2.6748722000047565
complete,Rastrigin,13,21.978203077592525,20000,2.7165654999989783
complete,Rastrigin,14,13.929961713817875,20000,2.7145440000022063
complete,Rastrigin,15,17.295351852945885,20000,2.720617899991339
complete,Rastrigin,16,17.67970139914405,20000,2.7440170000045327
complete,Rastrigin,17,25.510763510123127,20000,2.7144170999963535
complete,Rastrigin,18,16.34090542718019,20000,2.559387000001152
complete,Rastrigin,19,21.32958207818956,20000,2.758792900000117
complete,Rastrigin,20,16.74327438366538,20000,2.7045959000097355
complete,Rastrigin,21,21.409061482737513,20000,2.701832300008391
complete,Rastrigin,22,39.58091749885483,20000,2.66795170000114
complete,Rastrigin,23,24.75443373031169,20000,2.7038522999937413
complete,Rastrigin,24,24.740183958589114,20000,2.773140000004787
complete,Rastrigin,25,25.18988223979244,20000,2.6000620999984676
complete,Rastrigin,26,20.580021364570257,20000,2.6941578999976628
complete,Rastrigin,27,21.394686001675836,20000,2.6890839999978198
complete,Rastrigin,28,16.79497586652286,20000,2.734861599994474
complete,Rastrigin,29,14.279456387674259,20000,2.7703305000031833
complete,Ackley,0,6.097658566614648,20000,2.795425999996951
complete,Ackley,1,7.415355359588272,20000,2.7853597000066657
complete,Ackley,2,4.571831638902889,20000,2.7592308999883244
complete,Ackley,3,4.973131936417783,20000,2.959163300009095
complete,Ackley,4,4.9394124609895655,20000,2.7633139999961713
complete,Ackley,5,5.542523972432832,20000,2.8326944000000367
complete,Ackley,6,5.232731040025083,20000,2.8252682000020286
complete,Ackley,7,4.885113936379874,20000,2.7709867999947164
complete,Ackley,8,5.414375782602541,20000,2.8114199000119697
complete,Ackley,9,5.385472752864398,20000,2.7074991000117734
complete,Ackley,10,6.522995059562152,20000,2.7933516999910353
complete,Ackley,11,6.920815875937022,20000,2.8474253000022145
complete,Ackley,12,6.275934585176664,20000,2.745575499997358
complete,Ackley,13,4.363591252890469,20000,2.9316056000097888
complete,Ackley,14,3.8942940562996964,20000,2.863878100004513
complete,Ackley,15,4.115659262014869,20000,2.9122205000021495
complete,Ackley,16,4.942817928155858,20000,2.860951299997396
complete,Ackley,17,6.017508455736973,20000,2.8227880999911577
complete,Ackley,18,5.11400687891042,20000,2.79234830000496
complete,Ackley,19,4.710438452341151,20000,2.8727373000001535
complete,Ackley,20,7.115585029309685,20000,2.9689197999978205
complete,Ackley,21,6.169725001383693,20000,2.8334221999975853
complete,Ackley,22,5.876157582879436,20000,2.7549768000026233
complete,Ackley,23,5.084701222714504,20000,2.8694599000009475
complete,Ackley,24,4.386903165771688,20000,2.8194521000114037
complete,Ackley,25,5.723958367619815,20000,2.7654475000017555
complete,Ackley,26,3.291313074419087,20000,2.7080076999991434
complete,Ackley,27,3.6515484317807396,20000,2.8806307000049856
complete,Ackley,28,6.475889268078763,20000,2.8571011000021826
complete,Ackley,29,4.435716139290712,20000,2.8514110000105575
complete,Griewank,0,1.454884657396862,20000,2.6951060999999754
complete,Griewank,1,1.1978575194316485,20000,2.7674938999989536
complete,Griewank,2,1.6739764144034628,20000,2.814576200005831
complete,Griewank,3,1.2429021352656278,20000,2.762052100006258
complete,Griewank,4,1.2386484911566316,20000,2.9144110000052024
complete,Griewank,5,1.2235916347393136,20000,2.7968193999986397
complete,Griewank,6,1.1785289467381286,20000,2.6762679999956163
complete,Griewank,7,1.1500972343437474,20000,2.7874669000011636
complete,Griewank,8,1.5857995433411363,20000,2.7599250999919605
complete,Griewank,9,1.1761635002047965,20000,2.792307299998356
complete,Griewank,10,1.181369365714448,20000,2.835148300000583
complete,Griewank,11,1.246480101154422,20000,2.6234196000004886
complete,Griewank,12,1.3340501575807184,20000,2.713234700000612
complete,Griewank,13,1.2085411005442321,20000,2.7672094000008656
complete,Griewank,14,1.4711247103334277,20000,2.6562592000118457
complete,Griewank,15,1.1635398639760353,20000,2.803010200004792
complete,Griewank,16,1.408436890471048,20000,2.716495100001339
complete,Griewank,17,1.1503248545111684,20000,2.8454848999972455
complete,Griewank,18,1.1754719141917336,20000,2.9252621000050567
complete,Griewank,19,1.2427490961028698,20000,2.753837399999611
complete,Griewank,20,1.395014668555297,20000,2.7671588999946835
complete,Griewank,21,1.2225010010209219,20000,2.8031902000075206
complete,Griewank,22,1.5462091598225416,20000,2.7221495999983745
complete,Griewank,23,1.3263913322165581,20000,2.7261238000064623
complete,Griewank,24,1.1755418394929802,20000,2.9128614999935962
complete,Griewank,25,1.2388244710990208,20000,2.7341105000086827
complete,Griewank,26,1.1965715050063748,20000,2.8644403999933274
complete,Griewank,27,1.1277061507650163,20000,2.710919399993145
complete,Griewank,28,1.422226120901433,20000,2.763533400007873
complete,Griewank,29,1.0947579346742438,20000,2.7584219999989728
complete,Penalized,0,2.374705613912188,20000,4.576559099994483
complete,Penalized,1,3.80319134274569,20000,4.82183570000052
complete,Penalized,2,2.326487318819392,20000,4.799017100012861
complete,Penalized,3,2.6234470961920695,20000,4.750090299989097
complete,Penalized,4,2.563829620853005,20000,4.865893299996969
complete,Penalized,5,1.998716033123016,20000,5.00020389999554
complete,Penalized,6,1.8477185058296923,20000,4.811729599998216
complete,Penalized,7,2.1768113016000328,20000,4.707028800010448
complete,Penalized,8,1.9185612923111521,20000,4.588714900004561
complete,Penalized,9,1.7129900367157338,20000,4.807626099995105
complete,Penalized,10,3.057364249777472,20000,4.767707999999402
complete,Penalized,11,2.2215784001900247,20000,4.7841336999990745
complete,Penalized,12,1.957913642959458,20000,4.690553899999941
complete,Penalized,13,3.267693223122243,20000,4.6874059999972815
complete,Penalized,14,4.179303728606079,20000,4.867201200002455
complete,Penalized,15,1.3629956872894855,20000,4.849925299989991
complete,Penalized,16,4.567529773294968,20000,4.63811979998718
complete,Penalized,17,2.8873764021467294,20000,4.776173799997196
complete,Penalized,18,2.29568679182834,20000,4.659423799996148
complete,Penalized,19,5.203992077364743,20000,4.64822849999473
complete,Penalized,20,3.878376897140877,20000,4.6886335000017425
complete,Penalized,21,2.7067987769615622,20000,4.768233800001326
complete,Penalized,22,3.750727701592954,20000,4.6874058000103105
complete,Penalized,23,2.888226245448149,20000,4.7945278999977745
complete,Penalized,24,1.7150337803209483,20000,4.70242529999814
complete,Penalized,25,5.69064276259615,20000,4.757066899997881
complete,Penalized,26,2.569690501788215,20000,4.74202599999262
complete,Penalized,27,1.78748158380958,20000,4.672275400007493
complete,Penalized,28,5.144797511751932,20000,4.604858999999124
complete,Penalized,29,3.383507694446285,20000,4.735810499987565
complete,Quartic,0,0.0001917925062353906,20000,2.9107850000000326
complete,Quartic,1,6.242078431859972e-05,20000,2.973665500001516
complete,Quartic,2,6.716842933485162e-05,20000,2.9210366000042995
complete,Quartic,3,0.00021658187552144541,20000,2.8556806999986293
complete,Quartic,4,4.246838367157364e-05,20000,2.886339399992721
complete,Quartic,5,5.918805424975066e-05,20000,2.9092271999979857
complete,Quartic,6,0.00022923216477699576,20000,2.92984160000924
complete,Quartic,7,4.110008254346539e-05,20000,2.8614289999968605
complete,Quartic,8,0.00021349329703132638,20000,2.8717471999989357
complete,Quartic,9,2.7357309372956285e-05,20000,2.8661951999965822
complete,Quartic,10,0.0008994517459414546,20000,2.8601548000006005
complete,Quartic,11,0.00030295822083832667,20000,2.906418400001712
complete,Quartic,12,0.0002211911725100871,20000,2.815885400006664
complete,Quartic,13,0.0003076804362235025,20000,2.772128299999167
complete,Quartic,14,3.0949979375813885e-05,20000,2.8752666999935172
complete,Quartic,15,0.00016202322769635587,20000,2.910648199991556
complete,Quartic,16,0.0004135869504084837,20000,2.8888146999961464
complete,Quartic,17,0.0003797780965667414,20000,2.844589200001792
complete,Quartic,18,9.600860786351914e-05,20000,2.8224381000036374
complete,Quartic,19,0.00010780310134597583,20000,2.8991258000023663
complete,Quartic,20,0.00019460250975374577,20000,2.824095700008911
complete,Quartic,21,0.00012322649128755246,20000,2.9107335999869974
complete,Quartic,22,0.0002719863517811521,20000,2.889240199991036
complete,Quartic,23,0.00017274394469015772,20000,2.960075800001505
complete,Quartic,24,0.00024462972540970936,20000,2.9215867000020808
complete,Quartic,25,0.00018417500321372583,20000,2.9782198000029894
complete,Quartic,26,6.944122243049294e-05,20000,2.960497599997325
complete,Quartic,27,5.9444149647351594e-05,20000,2.924507600007928
complete,Quartic,28,0.0006006747564921549,20000,2.873914900003001
complete,Quartic,29,3.534505119465751e-05,20000,2.8867999999929452
complete,Schwefel_1_2,0,1451.0817878991709,20000,5.748143199991318
complete,Schwefel_1_2,1,682.3753115647701,20000,5.712816200000816
complete,Schwefel_1_2,2,1588.3206117679533,20000,5.679396300009103
complete,Schwefel_1_2,3,693.3314565598632,20000,5.698358800000278
complete,Schwefel_1_2,4,1127.1387254046851,20000,5.5919004999886965
complete,Schwefel_1_2,5,1136.5234106643304,20000,5.684626600006595
complete,Schwefel_1_2,6,669.2326089120089,20000,5.027499699994223
complete,Schwefel_1_2,7,863.7550776971747,20000,5.055491900013294
complete,Schwefel_1_2,8,893.3982522470296,20000,4.935965500000748
complete,Schwefel_1_2,9,836.5670418282278,20000,4.98734739999054
complete,Schwefel_1_2,10,1445.541659777225,20000,4.950566599989543
complete,Schwefel_1_2,11,1375.3095839145549,20000,4.900935999990907
complete,Schwefel_1_2,12,1059.2184213008727,20000,4.804370700003346
complete,Schwefel_1_2,13,611.523412900664,20000,4.791640800001915
complete,Schwefel_1_2,14,1266.2100937184505,20000,4.8292077999940375
